Event Number,Agency,Dispatch Time,Area,Location,City,Description,Date
24089611,MTRO,03:30:08,4EUG,DANI ST/JANISSE ST,EUG,VEHICLE FIRE,2024-04-07
24089618,MTRO,03:59:45,4EUG,1202 JACOBS DR,EUG,MEDICAL RESPONSE,2024-04-07
24089619,MTRO,04:02:00,4EUG,156 COMMONS DR,EUG,MEDICAL RESPONSE,2024-04-07
24089621,MTRO,04:16:46,4EUG,689 W 13TH AVE,EUG,MEDICAL RESPONSE,2024-04-07
24089629,MTRO,04:29:31,4EUG,788 THRONE DR,EUG,MEDICAL RESPONSE,2024-04-07
24089638,MTRO,04:51:22,4EUG,780 HWY 99N,EUG,MEDICAL RESPONSE,2024-04-07
24089644,MTRO,05:15:37,4EUG,2555 ROOSEVELT BLVD,EUG,MEDICAL RESPONSE,2024-04-07
24089645,MTRO,05:25:44,4EUG,2980 PEARL ST,EUG,MEDICAL RESPONSE,2024-04-07
24089647,MTRO,05:29:08,4EUG,2726 WILLAKENZIE RD,EUG,MEDICAL RESPONSE,2024-04-07
24089652,MTRO,06:24:42,4EUG,65 W 30TH AVE,EUG,MEDICAL RESPONSE,2024-04-07
24089656,MTRO,06:30:36,4EUG,50 RUBY AVE,EUG,MEDICAL RESPONSE,2024-04-07
24089672,MTRO,07:29:45,4EUG,1575 MONTEREY AVE,EUG,MEDICAL RESPONSE,2024-04-07
24089678,MTRO,07:45:58,4EUG,3355 N DELTA HWY,EUG,MEDICAL RESPONSE,2024-04-07
24089682,MTRO,07:51:50,4EUG,1133 OLIVE ST,EUG,MEDICAL RESPONSE,2024-04-07
24089688,MTRO,08:00:25,4EUG,590 THRONE DR,EUG,MEDICAL RESPONSE,2024-04-07
24089689,MTRO,08:01:00,4EUG,2310 SANDY DR,EUG,MEDICAL RESPONSE,2024-04-07
24089697,MTRO,08:28:53,4EUG,360 W 28TH AVE,EUG,MEDICAL RESPONSE,2024-04-07
24089699,MTRO,08:43:05,4EUG,3500 HILYARD ST,EUG,MEDICAL RESPONSE,2024-04-07
24089710,RFD,09:00:03,4PGG,32555 BEYMER RD,EUG,MEDICAL RESPONSE,2024-04-07
24089713,MTRO,09:00:03,4PGG,32555 BEYMER RD,EUG,MEDICAL RESPONSE,2024-04-07
24089719,MTRO,09:21:03,4EUG,991 W 3RD AVE,EUG,MEDICAL RESPONSE,2024-04-07
24089732,MTRO,09:47:59,4EUG,599 E BROADWAY,EUG,MEDICAL RESPONSE,2024-04-07
24089743,MTRO,10:05:46,4EUG,50 KOURT DR,EUG,MEDICAL RESPONSE,2024-04-07
24089748,MTRO,10:20:34,4EUG,365 W 29TH AVE,EUG,MEDICAL RESPONSE,2024-04-07
24089767,MTRO,11:14:58,4EUG,377 W 8TH AVE,EUG,MEDICAL RESPONSE,2024-04-07
24089769,MTRO,11:16:01,4RIR,1412 OAK DR,EUG,MEDICAL RESPONSE,2024-04-07
24089771,MTRO,11:20:53,4WLE,3736 WALTON LN,EUG,MEDICAL RESPONSE,2024-04-07
24089799,RFD,12:00:58,5PGG,33439 BLOOMBERG RD,EUG,MEDICAL RESPONSE,2024-04-07
24089800,MTRO,12:00:59,5PGG,33439 BLOOMBERG RD,EUG,MEDICAL RESPONSE,2024-04-07
24089802,RFD,12:05:22,8LFA,1127 GINGER AVE,EUG,MEDICAL RESPONSE,2024-04-07
24089803,MTRO,12:10:15,4EUG,1990 PARKSIDE DR,EUG,MEDICAL RESPONSE,2024-04-07
24089806,MTRO,12:12:21,5SPR,1625 HENDERSON AVE,EUG,MEDICAL RESPONSE,2024-04-07
24089808,MTRO,12:13:14,4EUG,1400 CANDLELIGHT DR,EUG,MEDICAL RESPONSE,2024-04-07
24089832,MTRO,13:03:13,4EUG,555 HOLLYHOCK LN,EUG,MEDICAL RESPONSE,2024-04-07
24089842,MTRO,13:23:34,4EUG,1180 OLIVE ST,EUG,MEDICAL RESPONSE,2024-04-07
24089846,MTRO,13:30:44,4EUG,2951 COBURG RD,EUG,MEDICAL RESPONSE,2024-04-07
24089853,MTRO,13:33:45,4EUG,851 E 15TH AVE,EUG,FIRE ALARM,2024-04-07
24089855,MTRO,13:41:22,4EUG,1735 ADKINS ST,EUG,MEDICAL RESPONSE,2024-04-07
24089894,MTRO,14:36:01,4EUG,3800 WESTLEIGH ST,EUG,MEDICAL RESPONSE,2024-04-07
24089895,MTRO,14:36:30,4EUG,1924 HILYARD ST,EUG,MEDICAL RESPONSE,2024-04-07
24089905,MTRO,14:53:17,4EUG,76 I105 EB,EUG,MOTOR VEH ACC UNKNOWN INJ,2024-04-07
24089907,MTRO,14:54:43,5SPR,3005 FRANKLIN BLVD,EUG,MEDICAL RESPONSE,2024-04-07
24089917,MTRO,15:17:10,4EUG,1795 CURTIS AVE,EUG,MEDICAL RESPONSE,2024-04-07
24089935,MTRO,15:37:15,4EUG,3870 ELMIRA RD,EUG,MEDICAL RESPONSE,2024-04-07
24089943,MTRO,16:00:45,4EUG,511 PROXY LN,EUG,MEDICAL RESPONSE,2024-04-07
24089949,MTRO,16:11:48,4EUG,1520 HWY 99N,EUG,ACCIDENT BIKE,2024-04-07
24089954,MTRO,16:15:50,4EUG,848 WAITE ST,EUG,MEDICAL RESPONSE,2024-04-07
24089966,MTRO,16:28:05,4EUG,600 WATERFORD WAY,EUG,MEDICAL RESPONSE,2024-04-07
24089977,MTRO,16:43:11,4EUG,1605 ADKINS ST,EUG,MEDICAL RESPONSE,2024-04-07
24089988,MTRO,16:56:35,4EUG,4526 SOUZA CT,EUG,MEDICAL RESPONSE,2024-04-07
24089993,MTRO,17:00:32,4EUG,BARGER DR/GOLDEN GARDENS ST,EUG,SUBJECT DOWN,2024-04-07
24090009,MTRO,17:21:12,4EUG,501 DIVISION AVE,EUG,ASSIST POLICE,2024-04-07
24090014,RFD,17:23:40,4EUG,VERBENA DR/IRVINGTON DR,EUG,MEDICAL RESPONSE,2024-04-07
24090018,MTRO,17:28:50,4EUG,429 E 15TH AVE,EUG,APPLIANCE FIRE,2024-04-07
24090024,RFD,17:32:39,4EUG,KALMIA ST/CORVETTE LN,EUG,MEDICAL RESPONSE,2024-04-07
24090021,MTRO,17:32:40,4EUG,KALMIA ST/CORVETTE LN,EUG,MEDICAL RESPONSE,2024-04-07
24090044,RFD,18:00:50,8LFA,86622 CENTRAL RD,EUG,MOTOR VEH ACC UNKNOWN INJ,2024-04-07
24090062,MTRO,18:23:45,4EUG,3700 BABCOCK LN,EUG,MEDICAL RESPONSE,2024-04-07
24090095,MTRO,19:22:27,4EUG,3220 CRESCENT AVE,EUG,MEDICAL RESPONSE,2024-04-07
24090096,MTRO,19:27:35,4EUG,2455 WILLAKENZIE RD,EUG,MEDICAL RESPONSE,2024-04-07
24090109,MTRO,19:40:38,4EUG,90 COMMONS DR,EUG,MEDICAL RESPONSE,2024-04-07
24090135,MTRO,20:15:37,4EUG,410 W 28TH AVE,EUG,MEDICAL RESPONSE,2024-04-07
24090141,MTRO,20:25:15,4EUG,642 CHARNELTON ST,EUG,MEDICAL RESPONSE,2024-04-07
24090151,MTRO,20:28:10,4EUG,1695 E 15TH AVE,EUG,ELEVATOR NON-EMERGENCY,2024-04-07
24090171,MTRO,21:02:03,4EUG,815 LAWRENCE ST,EUG,MEDICAL RESPONSE,2024-04-07
24090183,RFD,21:15:51,8AIR,90454 BOEING DR,EUG,MEDICAL RESPONSE,2024-04-07
24090186,MTRO,21:21:40,4EUG,1455 BAILEY HILL RD,EUG,MEDICAL RESPONSE,2024-04-07
24090189,MTRO,21:26:45,4EUG,3753 WESTLEIGH ST,EUG,MEDICAL RESPONSE,2024-04-07
24090198,MTRO,21:45:13,4EUG,1166 E 28TH AVE,EUG,MEDICAL RESPONSE,2024-04-07
24090199,MTRO,21:51:10,4EUG,1441 E 24TH AVE,EUG,MEDICAL RESPONSE,2024-04-07
24090241,MTRO,22:59:31,4EUG,50 RUBY AVE,EUG,MEDICAL RESPONSE,2024-04-07
24090249,MTRO,23:17:22,4EUG,605 W 4TH AVE,EUG,MEDICAL RESPONSE,2024-04-07
24090259,MTRO,23:31:29,4EUG,1455 BAILEY HILL RD,EUG,MEDICAL RESPONSE,2024-04-07
24090277,RFD,00:40:45,5PGG,34907 SEAVEY LOOP RD,EUG,MEDICAL RESPONSE,2024-04-08
24090281,MTRO,00:40:46,5PGG,34907 SEAVEY LOOP RD,EUG,MEDICAL RESPONSE,2024-04-08
24090283,MTRO,00:43:50,4EUG,1320 WILLAMETTE ST,EUG,PUBLIC ASSIST- FIRE/EMS,2024-04-08
24090295,MTRO,01:12:40,4EUG,100 RIVER AVE,EUG,MEDICAL RESPONSE,2024-04-08
24090302,MTRO,01:16:31,4EUG,555 N DANEBO AVE,EUG,MEDICAL RESPONSE,2024-04-08
24090307,MTRO,01:42:54,4EUG,1135 HAYES ST,EUG,MEDICAL RESPONSE,2024-04-08
24090311,MTRO,01:57:05,4EUG,3520 BARDELL AVE,EUG,MEDICAL RESPONSE,2024-04-08
24090325,MTRO,03:17:31,4EUG,310 GARFIELD ST,EUG,MEDICAL RESPONSE,2024-04-08
24090332,MTRO,03:34:15,4LFU,3101 RIVER RD,EUG,MEDICAL RESPONSE,2024-04-08
24090345,MTRO,05:05:43,4EUG,1963 W 6TH AVE,EUG,MEDICAL RESPONSE,2024-04-08
24090347,MTRO,05:13:11,4EUG,1327 E 15TH AVE,EUG,MEDICAL RESPONSE,2024-04-08
24090348,MTRO,05:13:53,4EUG,747 E 32ND AVE,EUG,MEDICAL RESPONSE,2024-04-08
24090355,RFD,05:39:24,8LFA,CLEAR LAKE RD/GREEN HILL RD,EUG,AREA CHECK FOR SMOKE,2024-04-08
24090376,MTRO,06:42:31,4EUG,467 COVEY LN,EUG,MEDICAL RESPONSE,2024-04-08
24090380,MTRO,07:00:20,4EUG,2036 DAKOTA ST,EUG,MEDICAL RESPONSE,2024-04-08
24090383,RFD,07:09:25,4LFU,3058 ALYNDALE DR,EUG,MEDICAL RESPONSE,2024-04-08
24090390,MTRO,07:09:26,4LFU,3058 ALYNDALE DR,EUG,MEDICAL RESPONSE,2024-04-08
24090391,MTRO,07:11:41,4EUG,2951 COBURG RD,EUG,MEDICAL RESPONSE,2024-04-08
24090395,MTRO,07:25:54,4EUG,1477 W 1ST AVE,EUG,MEDICAL RESPONSE,2024-04-08
24090396,MTRO,07:36:39,4EUG,5415 KING ARTHUR CT,EUG,MEDICAL RESPONSE,2024-04-08
24090413,MTRO,08:13:59,4EUG,175 S GARDEN WAY,EUG,MEDICAL RESPONSE,2024-04-08
24090428,MTRO,08:36:39,4EUG,2525 CAL YOUNG RD,EUG,MEDICAL RESPONSE,2024-04-08
24090430,MTRO,08:42:59,4EUG,100 RIVER AVE,EUG,MEDICAL RESPONSE,2024-04-08
24090442,MTRO,08:57:30,4EUG,AGATE ST/E 15TH AVE,EUG,ACCIDENT BIKE,2024-04-08
24090456,MTRO,09:14:28,4EUG,55 COBURG RD,EUG,MEDICAL RESPONSE,2024-04-08
24090462,MTRO,09:23:36,4EUG,230 MARCHE CHASE DR,EUG,MEDICAL RESPONSE,2024-04-08
24090477,MTRO,09:45:12,4EUG,2882 SHIRLEY ST,EUG,MEDICAL RESPONSE,2024-04-08
24090482,MTRO,09:50:32,4EUG,717 HWY 99N,EUG,ASSIST CAHOOTS,2024-04-08
24090483,MTRO,09:54:44,4EUG,745 E 15TH AVE,EUG,MEDICAL RESPONSE,2024-04-08
24090485,MTRO,09:55:09,4EUG,201 RIVER AVE,EUG,MEDICAL RESPONSE,2024-04-08
24090493,RFD,10:05:02,4LFU,721 SKIPPER AVE,EUG,MEDICAL RESPONSE,2024-04-08
24090497,MTRO,10:07:25,4LFU,721 SKIPPER AVE,EUG,MEDICAL RESPONSE,2024-04-08
24090496,MTRO,10:08:18,4EUG,1657 RUSSET DR,EUG,LIFT ASSIST,2024-04-08
24090498,MTRO,10:09:25,4EUG,151 W 7TH AVE,EUG,MEDICAL RESPONSE,2024-04-08
24090505,MTRO,10:19:24,4ZUM,HWY 126/MP52,EUG,MOTOR VEH ACC INJURY,2024-04-08
24090510,RFD,10:19:25,4ZUM,HWY 126/MP52,EUG,MOTOR VEH ACC INJURY,2024-04-08
24090514,MTRO,10:32:50,4EUG,1800 COBURG RD,EUG,MEDICAL RESPONSE,2024-04-08
24090515,MTRO,10:35:38,4EUG,495 AUTUMN AVE,EUG,MEDICAL RESPONSE,2024-04-08
24090516,MTRO,10:38:18,4EUG,360 S GARDEN WAY,EUG,MEDICAL RESPONSE,2024-04-08
24090522,MTRO,10:49:27,4EUG,1510 HWY 99N,EUG,MEDICAL RESPONSE,2024-04-08
24090523,MTRO,10:51:17,4EUG,2090 ROOSEVELT BLVD,EUG,MEDICAL RESPONSE,2024-04-08
24090531,MTRO,11:03:39,4EUG,1500 NORKENZIE RD,EUG,MEDICAL RESPONSE,2024-04-08
24090543,MTRO,11:15:11,4EUG,450 HWY 99N,EUG,MEDICAL RESPONSE,2024-04-08
24090552,MTRO,11:28:00,4RIR,1666 RIDGEFIELD ST,EUG,MEDICAL RESPONSE,2024-04-08
24090553,MTRO,11:29:04,4EUG,992 HATTON AVE,EUG,MEDICAL RESPONSE,2024-04-08
24090563,MTRO,11:34:41,4EUG,1725 COBURG RD,EUG,MEDICAL RESPONSE,2024-04-08
24090566,MTRO,11:40:05,4EUG,1202 JACOBS DR,EUG,HAZARDOUS SPILL,2024-04-08
24090571,MTRO,11:41:07,4EUG,2940 CRESCENT AVE,EUG,MEDICAL RESPONSE,2024-04-08
24090585,MTRO,11:57:37,4EUG,BELTLINE EB ONRP/COBURG RD,EUG,MOTOR VEH ACC INJURY,2024-04-08
24090590,MTRO,11:59:02,4EUG,1725 W 2ND AVE,EUG,MEDICAL RESPONSE,2024-04-08
24090588,MTRO,11:59:12,4EUG,1298 OLIVE ST,EUG,MEDICAL RESPONSE,2024-04-08
24090592,MTRO,12:06:13,4EUG,1270 W 17TH AVE,EUG,MEDICAL RESPONSE,2024-04-08
24090595,MTRO,12:07:34,4EUG,360 S GARDEN WAY,EUG,MEDICAL RESPONSE,2024-04-08
24090604,MTRO,12:21:19,4EUG,205 E 14TH AVE,EUG,MEDICAL RESPONSE,2024-04-08
24090611,MTRO,12:25:47,4EUG,2811 BAILEY LN,EUG,LIFT ASSIST,2024-04-08
24090614,MTRO,12:29:03,4EUG,3592 W 5TH AVE,EUG,FIRE ALARM,2024-04-08
24090624,MTRO,12:47:34,4EUG,BELTLINE/W 11TH AVE,EUG,TENT FIRE,2024-04-08
24090621,MTRO,12:47:59,4EUG,90 HOYT AVE,EUG,MEDICAL RESPONSE,2024-04-08
24090652,MTRO,13:21:34,4EUG,CHARNELTON ST/W 11TH AVE,EUG,MEDICAL RESPONSE,2024-04-08
24090654,RFD,13:22:17,5PGG,34725 DEVONSHIRE DR,EUG,MEDICAL RESPONSE,2024-04-08
24090656,MTRO,13:22:18,5PGG,34725 DEVONSHIRE DR,EUG,MEDICAL RESPONSE,2024-04-08
24090678,MTRO,13:51:20,4EUG,2504 OAKMONT WAY,EUG,MEDICAL RESPONSE,2024-04-08
24090684,MTRO,13:57:33,4EUG,1320 W 7TH AVE,EUG,MEDICAL RESPONSE,2024-04-08
24090685,MTRO,14:00:04,4EUG,1159 PEASCOD DR,EUG,MEDICAL RESPONSE,2024-04-08
24090687,MTRO,14:02:07,4EUG,1735 ADKINS ST,EUG,MEDICAL RESPONSE,2024-04-08
24090716,MTRO,14:51:13,4EUG,689 W 13TH AVE,EUG,MEDICAL RESPONSE,2024-04-08
24090717,MTRO,14:51:54,4EUG,WASHINGTON ST/W 7TH AVE,EUG,MOTOR VEH ACC NO INJURY,2024-04-08
24090720,MTRO,14:53:42,4EUG,4010 AERIAL WAY,EUG,MEDICAL RESPONSE,2024-04-08
24090744,MTRO,15:22:22,4EUG,2533 LAWRENCE ST,EUG,MEDICAL RESPONSE,2024-04-08
24090752,MTRO,15:35:09,4EUG,65-BLK NORTH BANK PATH,EUG,ACCIDENT BIKE,2024-04-08
24090761,MTRO,15:41:21,4EUG,1298 OLIVE ST,EUG,MEDICAL RESPONSE,2024-04-08
24090767,RFD,15:47:50,4LFU,226 GRIZZLY AVE,EUG,MEDICAL RESPONSE,2024-04-08
24090772,MTRO,15:52:12,4EUG,1200 HILYARD ST,EUG,MEDICAL RESPONSE,2024-04-08
24090776,RFD,15:53:01,8LFA,HALDERSON RD/CANTRELL RD,EUG,BARKDUST FIRE,2024-04-08
24090789,RFD,16:12:57,4CBF,32515 COBURG BOTTOM LOOP RD,EUG,MEDICAL RESPONSE,2024-04-08
24090792,MTRO,16:12:57,4CBF,32515 COBURG BOTTOM LOOP RD,EUG,MEDICAL RESPONSE,2024-04-08
24090801,MTRO,16:20:52,4EUG,1710 E 15TH AVE,EUG,SMOKE FROM A STRUCTURE,2024-04-08
24090819,MTRO,16:38:49,4EUG,WILLAMETTE ALY/W 13TH AVE,EUG,MEDICAL RESPONSE,2024-04-08
24090825,RFD,16:41:43,4EUG,WILLAMETTE ALY/W 13TH AVE,EUG,MEDICAL RESPONSE,2024-04-08
24090842,MTRO,17:05:33,4ZUM,5871 ROYAL AVE,EUG,MEDICAL RESPONSE,2024-04-08
24090841,MTRO,17:06:43,4EUG,COUNTY FARM RD/FOX MEADOW RD,EUG,BRUSH FIRE,2024-04-08
24090845,MTRO,17:09:08,4EUG,3175 ELMIRA RD,EUG,MEDICAL RESPONSE,2024-04-08
24090848,RFD,17:09:45,4EUG,3175 ELMIRA RD,EUG,MEDICAL RESPONSE,2024-04-08
24090852,MTRO,17:13:02,4EUG,RIVER RD/DIVISION AVE,EUG,VEHICLE/PEDESTRIAN CRASH,2024-04-08
24090879,MTRO,17:38:03,4EUG,3794 WESTLEIGH ST,EUG,MEDICAL RESPONSE,2024-04-08
24090888,MTRO,17:49:07,4EUG,1200 HILYARD ST,EUG,MEDICAL RESPONSE,2024-04-08
24090903,MTRO,18:08:46,4LFU,55 WEDGEWOOD DR,EUG,MEDICAL RESPONSE,2024-04-08
24090913,RFD,18:18:53,8AIR,90454 BOEING DR,EUG,MEDICAL RESPONSE,2024-04-08
24090919,RFD,18:32:58,4LFU,3860 GREENWOOD ST,EUG,MEDICAL RESPONSE,2024-04-08
24090921,MTRO,18:32:59,4LFU,3860 GREENWOOD ST,EUG,MEDICAL RESPONSE,2024-04-08
24090925,MTRO,18:43:40,4EUG,2073 MUSKET ST,EUG,MEDICAL RESPONSE,2024-04-08
24090932,MTRO,18:54:24,4EUG,3700 BABCOCK LN,EUG,MEDICAL RESPONSE,2024-04-08
24090936,MTRO,18:58:54,4EUG,4550-BLK W 11TH AVE,EUG,BRUSH FIRE,2024-04-08
24090942,MTRO,19:09:47,4EUG,1236 CHARNELTON ALY,EUG,MEDICAL RESPONSE,2024-04-08
24090954,MTRO,19:22:55,4EUG,1410 AGATE ST,EUG,FIRE ALARM,2024-04-08
24090959,MTRO,19:32:35,4EUG,605 W 4TH AVE,EUG,MEDICAL RESPONSE,2024-04-08
24090965,MTRO,19:43:41,4EUG,1874 MARY LEE LN,EUG,MEDICAL RESPONSE,2024-04-08
24090975,MTRO,20:04:47,4EUG,1261 ALDER ST,EUG,APPLIANCE FIRE,2024-04-08
24090982,MTRO,20:20:05,4EUG,1205 OAK PATCH RD,EUG,MEDICAL RESPONSE,2024-04-08
24090960,MTRO,20:30:24,4EUG,910 JEFFERSON ST,EUG,MEDICAL RESPONSE,2024-04-08
24090995,MTRO,20:39:18,4RIR,1400 LAKE DR,EUG,MEDICAL RESPONSE,2024-04-08
24091001,MTRO,20:41:56,4EUG,1163 VALLEY RIVER DR,EUG,MEDICAL RESPONSE,2024-04-08
24091007,MTRO,20:53:01,4EUG,1451 AGATE ST,EUG,MEDICAL RESPONSE,2024-04-08
24091009,MTRO,20:59:12,4EUG,2691 HARRIS ST,EUG,MEDICAL RESPONSE,2024-04-08
24091029,MTRO,21:27:15,4EUG,1365 AGATE ST,EUG,MEDICAL RESPONSE,2024-04-08
24091030,MTRO,21:28:29,4EUG,2981 MILL ST,EUG,MEDICAL RESPONSE,2024-04-08
24091035,MTRO,21:43:43,4EUG,304 HUNINGTON AVE,EUG,MEDICAL RESPONSE,2024-04-08
24091037,MTRO,21:46:30,4EUG,4575 W 11TH AVE,EUG,MEDICAL RESPONSE,2024-04-08
24091038,MTRO,21:53:34,4EUG,1359 PEARL ST,EUG,MEDICAL RESPONSE,2024-04-08
24091047,MTRO,22:06:50,4EUG,425 ALEXANDER LP,EUG,MEDICAL RESPONSE,2024-04-08
24091050,MTRO,22:14:22,4EUG,1699 N TERRY ST,EUG,MEDICAL RESPONSE,2024-04-08
24091051,MTRO,22:16:00,4EUG,1919 BAILEY HILL RD,EUG,MEDICAL RESPONSE,2024-04-08
24091062,MTRO,22:38:19,4EUG,309 ARCHIE ST,EUG,FIRE ALARM,2024-04-08
24091063,MTRO,22:38:33,4EUG,CHAMBERS ST/RIVER RD,EUG,MEDICAL RESPONSE,2024-04-08
24091068,MTRO,22:47:11,4EUG,3169 KINSROW AVE,EUG,MEDICAL RESPONSE,2024-04-08
24091103,MTRO,23:52:54,4EUG,756 LEIGH ST,EUG,ASSIST POLICE,2024-04-08
24091106,MTRO,00:00:20,4EUG,3800 WESTLEIGH ST,EUG,MEDICAL RESPONSE,2024-04-09
24091110,MTRO,00:20:01,4EUG,2527 LAKEVIEW DR,EUG,MEDICAL RESPONSE,2024-04-09
24091118,MTRO,00:38:55,4EUG,1740 S BERTELSEN RD,EUG,MEDICAL RESPONSE,2024-04-09
24091139,MTRO,01:12:05,4EUG,3800 BARGER DR,EUG,MEDICAL RESPONSE,2024-04-09
24091151,MTRO,02:12:06,4EUG,978 ASCOT DR,EUG,MEDICAL RESPONSE,2024-04-09
24091152,MTRO,02:18:37,4EUG,4982 MORELY LP,EUG,MEDICAL RESPONSE,2024-04-09
24091154,MTRO,02:25:12,4EUG,1557 N DANEBO AVE,EUG,MEDICAL RESPONSE,2024-04-09
24091162,MTRO,02:49:33,4EUG,2440 WILLAKENZIE RD,EUG,MEDICAL RESPONSE,2024-04-09
24091174,MTRO,03:53:14,8AIR,28801 DOUGLAS DR,EUG,MEDICAL RESPONSE,2024-04-09
24091176,RFD,03:53:15,8AIR,28801 DOUGLAS DR,EUG,MEDICAL RESPONSE,2024-04-09
24091180,MTRO,04:02:42,4EUG,175 S GARDEN WAY,EUG,MEDICAL RESPONSE,2024-04-09
24091181,RFD,04:06:16,8LFA,2340 IRVING RD,EUG,ASSIST POLICE,2024-04-09
24091182,MTRO,04:06:17,8LFA,2340 IRVING RD,EUG,ASSIST POLICE,2024-04-09
24091184,MTRO,04:17:00,4EUG,1282 GOODPASTURE ISLAND RD,EUG,MEDICAL RESPONSE,2024-04-09
24091200,MTRO,05:04:53,4EUG,66 E 6TH AVE,EUG,MEDICAL RESPONSE,2024-04-09
24091204,MTRO,05:23:59,4EUG,371 MIRA CT,EUG,MEDICAL RESPONSE,2024-04-09
24091211,MTRO,05:47:38,4EUG,501 DIVISION AVE,EUG,MEDICAL RESPONSE,2024-04-09
24091215,MTRO,06:10:41,4EUG,222 W 11TH AVE,EUG,MEDICAL RESPONSE,2024-04-09
24091226,MTRO,07:06:53,4EUG,3784 EVEREST LP,EUG,MEDICAL RESPONSE,2024-04-09
24091235,MTRO,07:24:09,4RIR,293 N PIERCE ST,EUG,MEDICAL RESPONSE,2024-04-09
24091248,MTRO,07:35:11,4BAS,86686 BAILEY HILL RD,EUG,MEDICAL RESPONSE,2024-04-09
24091249,MTRO,07:39:26,4EUG,969 HWY 99N,EUG,MEDICAL RESPONSE,2024-04-09
24091254,MTRO,07:41:44,4EUG,2171 W 17TH CT,EUG,MEDICAL RESPONSE,2024-04-09
24091273,MTRO,08:22:24,5SPR,2300 HENDERSON AVE,EUG,MINOR STRUCTURE FIRE,2024-04-09
24091275,MTRO,08:23:25,4EUG,1133 OLIVE ST,EUG,MEDICAL RESPONSE,2024-04-09
24091279,MTRO,08:31:50,4EUG,3760 N CLAREY ST,EUG,MEDICAL RESPONSE,2024-04-09
24091283,MTRO,08:36:13,4EUG,2505 RANDY LN,EUG,MEDICAL RESPONSE,2024-04-09
24091285,MTRO,08:37:21,4EUG,517 TANEY ST,EUG,MEDICAL RESPONSE,2024-04-09
24091286,RFD,08:37:22,4EUG,517 TANEY ST,EUG,MEDICAL RESPONSE,2024-04-09
24091291,MTRO,08:42:26,5SPR,3005 FRANKLIN BLVD,EUG,MEDICAL RESPONSE,2024-04-09
24091304,MTRO,09:07:13,4EUG,590 THRONE DR,EUG,MEDICAL RESPONSE,2024-04-09
24091314,MTRO,09:21:19,4EUG,969 HWY 99N,EUG,MEDICAL RESPONSE,2024-04-09
24091320,RFD,09:22:42,8LFA,2076 IRVING RD,EUG,MEDICAL RESPONSE,2024-04-09
24091352,MTRO,09:59:23,4EUG,2315 MARTIN LUTHER KING JR BLVD,EUG,RECKLESS BURNING,2024-04-09
24091359,MTRO,10:03:44,4EUG,3169 KINSROW AVE,EUG,MEDICAL RESPONSE,2024-04-09
24091377,MTRO,10:25:26,4EUG,499 VALLEY RIVER CENTER,EUG,MEDICAL RESPONSE,2024-04-09
24091400,MTRO,10:52:50,4EUG,330 S GARDEN WAY,EUG,MEDICAL RESPONSE,2024-04-09
24091407,MTRO,10:58:36,4EUG,875 E 12TH AVE,EUG,FIRE ALARM,2024-04-09
24091423,MTRO,11:19:04,4EUG,555 COUNTRY CLUB RD,EUG,VEHICLE FIRE,2024-04-09
24091432,MTRO,11:26:28,4EUG,1282 GOODPASTURE ISLAND RD,EUG,MEDICAL RESPONSE,2024-04-09
24091441,MTRO,11:35:06,4EUG,100 W 13TH AVE,EUG,MEDICAL RESPONSE,2024-04-09
24091442,MTRO,11:35:35,4EUG,2105 W BROADWAY,EUG,MEDICAL RESPONSE,2024-04-09
24091446,MTRO,11:38:30,4EUG,57 W 29TH AVE,EUG,MEDICAL RESPONSE,2024-04-09
24091448,MTRO,11:39:21,4EUG,2329 DEVON AVE,EUG,MEDICAL RESPONSE,2024-04-09
24091449,MTRO,11:42:02,4EUG,655 GOODPASTURE ISLAND RD,EUG,MEDICAL RESPONSE,2024-04-09
24091458,MTRO,11:46:29,4LFU,4244-BLK SCOTTDALE ST,EUG,LEAKING HYDRANT (PROBLEM),2024-04-09
24091465,MTRO,11:54:09,4EUG,1690 TAYLOR ST,EUG,MEDICAL RESPONSE,2024-04-09
24091463,MTRO,11:54:43,4EUG,1202 JACOBS DR,EUG,MEDICAL RESPONSE,2024-04-09
24091467,MTRO,11:56:31,4EUG,1919 BAILEY HILL RD,EUG,MEDICAL RESPONSE,2024-04-09
24091471,RFD,11:57:46,4LFU,4244-BLK SCOTTDALE ST,EUG,LEAKING HYDRANT (PROBLEM),2024-04-09
24091472,RFD,11:58:00,4LFU,4244-BLK SCOTTDALE ST,EUG,LEAKING HYDRANT (PROBLEM),2024-04-09
24091468,MTRO,11:59:27,4EUG,2750 ROOSEVELT BLVD,EUG,MEDICAL RESPONSE,2024-04-09
24091490,MTRO,12:25:05,4EUG,3060 RIVER RD,EUG,MEDICAL RESPONSE,2024-04-09
24091501,MTRO,12:34:17,4EUG,4730 VILLAGE PLAZA LP,EUG,SMOKE FROM A STRUCTURE,2024-04-09
24091502,MTRO,12:36:00,4EUG,2222 COBURG RD,EUG,FIRE ALARM,2024-04-09
24091506,MTRO,12:39:33,4EUG,1950 ECHO HOLLOW RD,EUG,MEDICAL RESPONSE,2024-04-09
24091511,MTRO,12:40:21,4EUG,2432 WILLAKENZIE RD,EUG,MEDICAL RESPONSE,2024-04-09
24091504,MTRO,12:42:40,4EUG,E 19TH AVE/HIGH ST,EUG,MEDICAL RESPONSE,2024-04-09
