yr,service,inci_id,calltime,case_id,callsource,nature,closecode,closed_as,secs_to_disp,secs_to_arrv,secs_to_close,disp,arrv,beat,priority,zip,primeunit,units_dispd,units_arrived,agency
2024,LAW ,24091074,2024-04-08 22:57:14,,E911,CRIMINAL TRESPASS,GOA ,GONE ON ARRIVAL,4154.0,4272.0,4901,1,1,EP05,3,97402,5E53  ,4,4,EPD
2024,LAW ,24091075,2024-04-08 22:58:48,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,136,1,1,EP05,6,97402,5X51  ,1,1,EPD
2024,OTHR,24091079,2024-04-08 23:12:54,,PHONE,"PUBLIC ASSIST, CAHOOTS",RSLV,RESOLVED,,,7756,0,0,EP05,5,97402,,0,0,EPD
2024,LAW ,24091082,2024-04-08 23:17:54,,SELF,TRAFFIC STOP,FI  ,FIELD INVESTIGATION,0.0,0.0,575,1,1,EP07,6,97401,4X41  ,1,1,EPD
2024,LAW ,24091085,2024-04-08 23:19:59,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,118,1,1,EP05,6,97402,4E43  ,1,1,EPD
2024,LAW ,24091087,2024-04-08 23:27:27,,PHONE,OPEN DOOR,FALS,FALSE ALARM,240.0,436.0,3849,1,1,EP02,9,97401,6E34  ,2,2,EPD
2024,LAW ,24091088,2024-04-08 23:28:33,,PHONE,ANIMAL CRUELTY,RSLV,RESOLVED,,,359,0,0,EP01,3,97401,,0,0,EPD
2024,LAW ,24091090,2024-04-08 23:32:17,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,411,1,1,EP01,6,97401,5E22  ,1,1,EPD
2024,LAW ,24091092,2024-04-08 23:32:51,,SELF,TRAFFIC STOP,WARN,WARNING,1.0,1.0,380,1,1,EP07,6,97401,5K97  ,1,1,EPD
2024,LAW ,24091094,2024-04-08 23:37:30,,SELF,CITIZEN CONTACT,FI  ,FIELD INVESTIGATION,0.0,0.0,2018,1,1,EP05,9,97402,4E43  ,1,1,EPD
2024,LAW ,24091095,2024-04-08 23:37:53,,PHONE,BLOCKED ALLEY,RSLV,RESOLVED,215.0,503.0,1279,1,1,EP07,3,97401,6E31  ,3,3,EPD
2024,LAW ,24091096,2024-04-08 23:38:01,,E911,INCOMPLETE CALL,INFO,INFORMATION ONLY,,,36,0,0,EP05,P,97402,,0,0,EPD
2024,LAW ,24091097,2024-04-08 23:41:59,,PHONE,LOCATE MISSING PERSON,FUP ,FOLLOW UP INVESTIGATION,532.0,1293.0,1346,1,1,EP06,4,97404,4W76  ,1,1,EPD
2024,LAW ,24091098,2024-04-08 23:43:05,2405037.0,PHONE,DISORDERLY JUVENILES,REPT,REPORT TAKEN,1129.0,1530.0,9160,1,1,EP01,3,97401,4E11  ,2,2,EPD
2024,LAW ,24091099,2024-04-08 23:43:57,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,986.0,,990,1,0,EP03,5,97403,6E31  ,1,1,EPD
2024,LAW ,24091100,2024-04-08 23:47:29,,E911,INCOMPLETE CALL,INFO,INFORMATION ONLY,,,799,0,0,EP06,3,97404,,0,0,EPD
2024,LAW ,24091101,2024-04-08 23:47:48,2405034.0,W911,BURGLARY,ARR ,ARREST,90.0,347.0,8788,1,1,EP01,3,97401,5E22  ,9,9,EPD
2024,OTHR,24091104,2024-04-08 23:55:52,,PHONE,"PUBLIC ASSIST, CAHOOTS",DIS ,DISREGARD,,,15718,0,0,EP05,5,97402,,0,0,EPD
2024,LAW ,24091107,2024-04-09 00:12:29,,PHONE,HIT AND RUN,INFO,INFORMATION ONLY,,,248,0,0,EP03,P,97405,,0,0,EPD
2024,LAW ,24091112,2024-04-09 00:23:09,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,190,1,1,EP05,6,97402,5E53  ,1,1,EPD
2024,LAW ,24091113,2024-04-09 00:26:34,,PHONE,CRIMINAL TRESPASS,GOA ,GONE ON ARRIVAL,4875.0,,4878,1,0,EP02,3,97401,6E34  ,1,1,EPD
2024,LAW ,24091114,2024-04-09 00:28:24,,E911,UNKNOWN PROBLEM,RSLV,RESOLVED,5044.0,,5071,1,0,EP01,3,97401,6E34  ,1,1,EPD
2024,LAW ,24091116,2024-04-09 00:32:25,,SELF,PATROL CHECK,ADVI,ADVISED,0.0,0.0,77,1,1,EP05,6,97402,6E63  ,1,1,EPD
2024,LAW ,24091117,2024-04-09 00:35:13,,SELF,PATROL CHECK,PCHK,PATROL CHECK,1.0,1.0,282,1,1,EP05,6,97402,6E62  ,2,1,EPD
2024,LAW ,24091120,2024-04-09 00:38:04,,W911,OVERDOSE,DIS ,DISREGARD,,,746,0,0,EP04,1,97402,,0,0,EPD
2024,LAW ,24091121,2024-04-09 00:38:43,,W911,UNKNOWN PROBLEM,UTL ,UNABLE TO LOCATE,178.0,395.0,629,1,1,EP05,3,97402,5E51  ,2,2,EPD
2024,LAW ,24091123,2024-04-09 00:39:16,,E911,CRIMINAL TRESPASS,GOA ,GONE ON ARRIVAL,4220.0,,4224,1,0,EP02,3,97401,6E34  ,1,1,EPD
2024,LAW ,24091128,2024-04-09 00:46:15,,W911,SHOTS FIRED,UTL ,UNABLE TO LOCATE,195.0,471.0,761,1,1,EP05,3,97402,5E53  ,2,2,EPD
2024,LAW ,24091130,2024-04-09 00:50:17,,PHONE,CRIMINAL TRESPASS,ADVI,ADVISED,1026.0,1026.0,1132,1,1,EP06,3,97404,6E62  ,1,1,EPD
2024,OTHR,24091131,2024-04-09 00:50:52,,W911,"ASSIST FD, CAHOOTS",RSLV,RESOLVED,49869.0,,49871,1,0,EP04,7,97402,CAHOOT,1,1,CAHOOTS
2024,LAW ,24091133,2024-04-09 00:55:21,,PHONE,CRIMINAL TRESPASS,PARK,,,,28,0,0,EP05,P,97402,,0,0,EPD
2024,LAW ,24091138,2024-04-09 01:06:14,,W911,DISPUTE,RSLV,RESOLVED,,,3353,0,0,EP05,3,97402,,0,0,EPD
2024,LAW ,24091140,2024-04-09 01:11:21,,PHONE,OVERDOSE,RSLV,RESOLVED,971.0,1409.0,1516,1,1,EP05,1,97402,5E51  ,2,2,EPD
2024,LAW ,24091141,2024-04-09 01:11:49,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,3715,1,1,EP06,6,97404,5E53  ,2,2,EPD
2024,LAW ,24091149,2024-04-09 02:01:03,,PHONE,ALARM SILENT,INFO,INFORMATION ONLY,,,78,0,0,EP01,P,97401,,0,0,EPD
2024,LAW ,24091150,2024-04-09 02:08:37,,PHONE,CRIMINAL TRESPASS,RSLV,RESOLVED,881.0,,948,1,0,EP05,3,97402,,2,0,EPD
2024,LAW ,24091153,2024-04-09 02:17:30,2403976.0,SELF,FOLLOW UP,FUP ,FOLLOW UP INVESTIGATION,0.0,0.0,5846,1,1,EP01,6,97401,5E52  ,1,1,EPD
2024,OTHR,24091164,2024-04-09 02:55:07,,PHONE,"PUBLIC ASSIST, CAHOOTS",ASST,ASSISTED,1466.0,2181.0,3367,1,1,EP02,5,97401,CAHOOT,1,1,CAHOOTS
2024,LAW ,24091166,2024-04-09 03:01:21,,W911,SUSPICIOUS CONDITIONS,PCHK,PATROL CHECK,301.0,659.0,1656,1,1,EP01,3,97408,5E21  ,3,3,EPD
2024,OTHR,24091167,2024-04-09 03:08:48,,PHONE,"CHECK WELFARE, CAHOOTS",UTL ,UNABLE TO LOCATE,2547.0,2652.0,3674,1,1,EP05,5,97402,CAHOOT,1,1,CAHOOTS
2024,OTHR,24091168,2024-04-09 03:11:26,,PHONE,"PUBLIC ASSIST, CAHOOTS",ASST,ASSISTED,3522.0,,4508,1,0,EP05,5,97402,CAHOOT,1,1,CAHOOTS
2024,LAW ,24091169,2024-04-09 03:11:28,,PHONE,CRIMINAL TRESPASS,ADVI,ADVISED,120.0,903.0,1610,1,1,EP07,3,97401,6E34  ,2,2,EPD
2024,LAW ,24091171,2024-04-09 03:14:20,,PHONE,LOUD NOISE,WELC,WELFARE CHECK DONE,442.0,811.0,1766,1,1,EP04,5,97402,6E63  ,3,2,EPD
2024,LAW ,24091172,2024-04-09 03:34:25,,W911,DISPUTE,GOA ,GONE ON ARRIVAL,85.0,467.0,1875,1,1,EP01,3,97408,5E22  ,2,2,EPD
2024,LAW ,24091175,2024-04-09 03:50:32,,PHONE,SUSPICIOUS SUBJECT,GOA ,GONE ON ARRIVAL,311.0,554.0,675,1,1,EP05,3,97402,6E63  ,2,2,EPD
2024,LAW ,24091177,2024-04-09 03:54:16,,W911,INFORMATION - POLICE,ASST,ASSISTED,6.0,6.0,1649,1,1,EP05,5,97402,5D15  ,1,1,EPD
2024,LAW ,24091178,2024-04-09 03:56:43,,W911,ATTEMPT TO LOCATE DRUNK DRIVER,REL ,REFERRED TO OTHER AGENCY,,,1177,0,0,EP01,3,97401,,0,0,EPD
2024,LAW ,24091187,2024-04-09 04:22:12,,PHONE,CRIMINAL TRESPASS,RSLV,RESOLVED,184.0,329.0,421,1,1,EP05,3,97402,6E63  ,2,2,EPD
2024,OTHR,24091188,2024-04-09 04:26:20,,PHONE,"CHECK WELFARE, CAHOOTS",ASST,ASSISTED,17.0,80.0,175,1,1,EP05,5,97402,CAHOOT,1,1,CAHOOTS
2024,LAW ,24091189,2024-04-09 04:27:01,,W911,DISPUTE,FUP ,FOLLOW UP INVESTIGATION,83.0,158.0,4982,1,1,EP04,3,97402,5E52  ,4,4,EPD
2024,OTHR,24091190,2024-04-09 04:30:39,,W911,"PUBLIC ASSIST, CAHOOTS",ASST,ASSISTED,113.0,,2094,1,0,EP05,5,97402,CAHOOT,1,1,CAHOOTS
2024,LAW ,24091191,2024-04-09 04:32:46,,W911,CHECK WELFARE,WELC,WELFARE CHECK DONE,195.0,513.0,783,1,1,EP05,3,97402,5E51  ,3,2,EPD
2024,LAW ,24091194,2024-04-09 04:43:15,2405038.0,PHONE,SUSPICIOUS CONDITIONS,REPT,REPORT TAKEN,193.0,267.0,4031,1,1,EP05,3,97402,5E51  ,4,3,EPD
2024,LAW ,24091198,2024-04-09 04:58:38,,PHONE,ALARM,INFO,INFORMATION ONLY,,,77,0,0,EP01,P,97401,,0,0,EPD
2024,LAW ,24091201,2024-04-09 05:04:24,,W911,SUICIDAL SUBJECT,ASST,ASSISTED,112.0,734.0,2422,1,1,EP05,1,97402,6E63  ,3,3,EPD
2024,LAW ,24091205,2024-04-09 05:21:14,,PHONE,ALARM,INFO,INFORMATION ONLY,,,65,0,0,EP05,P,97402,,0,0,EPD
2024,LAW ,24091206,2024-04-09 05:24:03,,PHONE,SUSPICIOUS CONDITIONS,ADVI,ADVISED,1638.0,1901.0,2083,1,1,EP05,3,97402,6E62  ,2,2,EPD
2024,LAW ,24091221,2024-04-09 06:37:40,,PHONE,LOST PROPERTY,ADVI,ADVISED,,,466,0,0,EP05,P,97402,,0,0,EPD
2024,LAW ,24091222,2024-04-09 06:43:14,,PHONE,DOG BARKING,INFO,INFORMATION ONLY,,,54,0,0,EP04,P,97402,,0,0,EPD
2024,LAW ,24091225,2024-04-09 07:00:15,2405039.0,SELF,PATROL CHECK,CLC ,CITED IN LIEU OF CUSTODY,0.0,0.0,13006,1,1,EP02,6,97401,1H21  ,1,1,EPD
2024,LAW ,24091230,2024-04-09 07:13:08,,PHONE,CRIMINAL TRESPASS,CIV ,CIVIL ISSUE,650.0,650.0,830,1,1,EP04,3,97402,2O11  ,1,1,EPD
2024,LAW ,24091236,2024-04-09 07:23:18,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,728.0,,734,1,0,EP05,5,97402,1U42  ,1,1,EPD
2024,LAW ,24091238,2024-04-09 07:25:55,,SELF,TRAFFIC STOP,FI  ,FIELD INVESTIGATION,0.0,0.0,570,1,1,EP05,6,97402,1U42  ,1,1,EPD
2024,LAW ,24091239,2024-04-09 07:26:29,,SELF,TRAFFIC STOP,WARN,WARNING,0.0,0.0,925,1,1,EP05,6,97402,1U41  ,1,1,EPD
2024,LAW ,24091242,2024-04-09 07:29:33,2405041.0,SELF,CRIMINAL TRESPASS,ARR ,ARREST,1.0,1.0,15239,1,1,EP05,P,97402,2O11  ,4,4,EPD
2024,LAW ,24091247,2024-04-09 07:31:32,,PHONE,DISPUTE,WELC,WELFARE CHECK DONE,254.0,1433.0,1899,1,1,EP01,3,97401,1U13  ,2,2,EPD
2024,LAW ,24091252,2024-04-09 07:35:16,,PHONE,CHECK WELFARE,GOA ,GONE ON ARRIVAL,1232.0,1644.0,1947,1,1,EP01,3,97401,1U14  ,2,2,EPD
2024,LAW ,24091255,2024-04-09 07:45:22,,SELF,TRAFFIC STOP,FI  ,FIELD INVESTIGATION,1.0,1.0,612,1,1,EP05,6,97402,1U41  ,1,1,EPD
2024,LAW ,24091260,2024-04-09 07:51:24,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,9,1,1,EP02,6,97401,3X90  ,1,1,EPD
2024,LAW ,24091262,2024-04-09 07:57:07,,PHONE,ANIMAL CRUELTY,ADVI,ADVISED,,,732,0,0,EP04,P,97405,AWO   ,0,0,EPD
2024,LAW ,24091263,2024-04-09 07:57:28,2405040.0,E911,CRIMINAL TRESPASS,ARR ,ARREST,360.0,999.0,10612,1,1,EP02,3,97401,1U13  ,3,3,EPD
2024,LAW ,24091264,2024-04-09 08:00:07,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,113.0,,115,1,0,EP06,5,97404,1U42  ,1,1,EPD
2024,LAW ,24091266,2024-04-09 08:02:57,,PHONE,CRIMINAL TRESPASS,ADVI,ADVISED,388.0,688.0,2158,1,1,EP05,3,97402,1U41  ,2,2,EPD
2024,LAW ,24091268,2024-04-09 08:08:11,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,,,114,0,0,EP05,P,97402,,0,0,EPD
2024,LAW ,24091270,2024-04-09 08:14:28,,W911,BEAT INFORMATION,INFO,INFORMATION ONLY,3524.0,,3527,1,0,EP07,5,97401,2E22  ,1,1,EPD
2024,LAW ,24091271,2024-04-09 08:15:06,,PHONE,CRIMINAL TRESPASS,DIS ,DISREGARD,,,326,0,0,EP01,3,97401,,0,0,EPD
2024,LAW ,24091272,2024-04-09 08:15:28,,W911,DISORDERLY SUBJECT,ADVI,ADVISED,1911.0,2486.0,3029,1,1,EP02,3,97401,2E22  ,2,2,EPD
2024,LAW ,24091274,2024-04-09 08:20:15,,PHONE,INFORMATION - POLICE,INFO,INFORMATION ONLY,,,1220,0,0,EP05,5,97402,,0,0,EPD
2024,LAW ,24091278,2024-04-09 08:26:18,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,690.0,,692,1,0,EP05,5,97402,2E54  ,1,1,EPD
2024,LAW ,24091281,2024-04-09 08:32:56,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,790,1,1,EP01,6,97401,1X11  ,1,1,EPD
2024,LAW ,24091292,2024-04-09 08:42:05,,E911,INCOMPLETE CALL,INFO,INFORMATION ONLY,,,65,0,0,EP06,3,97404,,0,0,EPD
2024,LAW ,24091295,2024-04-09 08:45:26,2405167.0,PHONE,ANIMAL COMPLAINT,REPT,REPORT TAKEN,,,170,0,0,EP01,P,97401,,0,0,EPD
2024,LAW ,24091296,2024-04-09 08:47:39,2405074.0,PHONE,HARASSMENT,REPT,REPORT TAKEN,30326.0,31325.0,44820,1,1,EP06,5,97404,4E43  ,3,3,EPD
2024,LAW ,24091298,2024-04-09 08:48:22,,PHONE,CRIMINAL TRESPASS,FI  ,FIELD INVESTIGATION,14115.0,14397.0,17409,1,1,EP05,4,97402,2E54  ,1,1,EPD
2024,LAW ,24091300,2024-04-09 08:52:41,,PHONE,RECKLESS DRIVING,REL ,REFERRED TO OTHER AGENCY,,,1212,0,0,EP01,3,97401,,0,0,EPD
2024,LAW ,24091301,2024-04-09 08:53:41,,PHONE,ALARM,INFO,INFORMATION ONLY,,,59,0,0,EP06,P,97404,,0,0,EPD
2024,LAW ,24091302,2024-04-09 09:04:19,,E911,INCOMPLETE CALL,INFO,INFORMATION ONLY,,,75,0,0,EP06,P,97404,,0,0,EPD
2024,LAW ,24091303,2024-04-09 09:04:19,,PHONE,CRIMINAL TRESPASS,RSLV,RESOLVED,187.0,388.0,727,1,1,EP04,4,97401,2E54  ,2,1,EPD
2024,LAW ,24091305,2024-04-09 09:04:37,2405044.0,PHONE,UNAUTHORIZED USE OF VEHICLE,REPT,REPORT TAKEN,485.0,,9554,1,0,EP05,3,97402,1W74  ,1,1,EPD
2024,LAW ,24091306,2024-04-09 09:05:05,,SELF,TRAFFIC STOP,FI  ,FIELD INVESTIGATION,0.0,0.0,509,1,1,EP05,6,97402,1U42  ,1,1,EPD
2024,LAW ,24091307,2024-04-09 09:06:37,,PHONE,CHECK WELFARE,ADVI,ADVISED,432.0,531.0,1026,1,1,EP07,3,97401,2E22  ,2,2,EPD
2024,LAW ,24091308,2024-04-09 09:07:53,,SELF,FOLLOW UP,FUP ,FOLLOW UP INVESTIGATION,0.0,0.0,1445,1,1,EP05,6,97402,2E52  ,1,1,EPD
2024,LAW ,24091310,2024-04-09 09:10:18,2405065.0,PHONE,RAPE,REPT,REPORT TAKEN,18576.0,19376.0,31931,1,1,EP04,4,97402,2E54  ,1,1,EPD
2024,LAW ,24091311,2024-04-09 09:11:26,2404932.0,PHONE,LOCATION STOLEN VEHICLE,FUP ,FOLLOW UP INVESTIGATION,7969.0,8538.0,16578,1,1,EP05,3,97402,,1,0,EPD
2024,LAW ,24091315,2024-04-09 09:17:09,,PHONE,SUSPICIOUS VEHICLE,CAR ,,,,10349,0,0,EP05,5,97402,,0,0,EPD
2024,LAW ,24091318,2024-04-09 09:18:20,2405045.0,SELF,LOCATION WANTED SUBJECT,ARR ,ARREST,1.0,3.0,11792,1,1,EP05,P,97402,2E54  ,2,2,EPD
2024,LAW ,24091322,2024-04-09 09:21:11,,PHONE,AUDIBLE ALARM,INFO,INFORMATION ONLY,,,59,0,0,EP01,P,97401,,0,0,EPD
2024,LAW ,24091323,2024-04-09 09:21:25,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,415,1,1,EP03,6,97403,SLT1  ,1,1,EPD
2024,LAW ,24091324,2024-04-09 09:26:11,,PHONE,HARASSMENT,ADVI,ADVISED,28109.0,28354.0,29280,1,1,EP05,4,97402,4U42  ,2,2,EPD
2024,LAW ,24091325,2024-04-09 09:26:22,,E911,INCOMPLETE CALL,PCHK,PATROL CHECK,489.0,778.0,1496,1,1,EP02,3,97401,2E22  ,2,2,EPD
2024,LAW ,24091327,2024-04-09 09:27:43,2405055.0,PHONE,THEFT,REPT,REPORT TAKEN,8005.0,9863.0,11406,1,1,EP04,4,97402,3W79  ,1,1,EPD
2024,LAW ,24091328,2024-04-09 09:27:20,2405042.0,RPTO,THEFT FROM VEHICLE,REPT,REPORT TAKEN,,,0,0,0,EP04,P,97402,2W75  ,0,0,EPD
2024,LAW ,24091330,2024-04-09 09:28:45,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,209,1,1,EP02,6,97401,2E22  ,1,1,EPD
2024,LAW ,24091331,2024-04-09 09:29:37,,SELF,FOLLOW UP,FUP ,FOLLOW UP INVESTIGATION,0.0,0.0,3183,1,1,EP07,6,97401,2Y94  ,1,1,EPD
2024,LAW ,24091337,2024-04-09 09:36:16,,PHONE,CRIMINAL TRESPASS,ADVI,ADVISED,1909.0,1909.0,2719,1,1,EP02,3,97401,2E22  ,1,1,EPD
2024,LAW ,24091338,2024-04-09 09:36:58,,PHONE,DISORDERLY SUBJECT,DDIS,DISREGARDED BY DISPATCH,,,8419,0,0,EP05,3,97402,,0,0,EPD
2024,LAW ,24091339,2024-04-09 09:37:16,,PHONE,CRIMINAL TRESPASS,ADVI,ADVISED,845.0,845.0,1667,1,1,EP02,4,97401,2E22  ,1,1,EPD
2024,LAW ,24091340,2024-04-09 09:37:27,2405043.0,RPTO,SHOPLIFT,REPT,REPORT TAKEN,,,0,0,0,EP05,P,97402,2W75  ,0,0,EPD
2024,LAW ,24091341,2024-04-09 09:38:24,,PHONE,CRIMINAL TRESPASS,FI  ,FIELD INVESTIGATION,18287.0,18287.0,19641,1,1,EP05,4,97402,2O11  ,1,1,EPD
2024,LAW ,24091342,2024-04-09 09:39:39,,PHONE,CRIMINAL TRESPASS,GOA ,GONE ON ARRIVAL,13527.0,,13528,1,0,EP04,3,97402,2E52  ,1,1,EPD
2024,LAW ,24091343,2024-04-09 09:41:56,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,887,1,1,EP05,6,97402,2X21  ,1,1,EPD
2024,LAW ,24091346,2024-04-09 09:46:00,,W911,NUDE SUBJECT,DIS ,DISREGARD,,,179,0,0,EP01,3,97401,,0,0,EPD
2024,LAW ,24091348,2024-04-09 09:49:37,,PHONE,DISORDERLY SUBJECT,DDIS,DISREGARDED BY DISPATCH,,,750,0,0,EP05,3,97402,,0,0,EPD
2024,LAW ,24091349,2024-04-09 09:53:02,,PHONE,ABANDONED ANIMAL,GOA ,GONE ON ARRIVAL,8436.0,8440.0,8805,1,1,EP06,5,97404,3W82  ,1,1,EPD
2024,LAW ,24091351,2024-04-09 09:54:21,,E911,INCOMPLETE CALL,INFO,INFORMATION ONLY,,,90,0,0,EP06,P,97404,,0,0,EPD
2024,LAW ,24091354,2024-04-09 09:56:31,2405046.0,W911,RECKLESS BURNING,CLC ,CITED IN LIEU OF CUSTODY,1154.0,1435.0,14176,1,1,EP01,3,97401,1U42  ,4,2,EPD
2024,LAW ,24091358,2024-04-09 10:00:00,,SELF,TRAFFIC STOP,WARN,WARNING,0.0,0.0,660,1,1,EP02,6,97401,1X11  ,1,1,EPD
2024,LAW ,24091361,2024-04-09 10:00:59,,PHONE,HAZARDOUS SPILL,REL ,REFERRED TO OTHER AGENCY,,,375,0,0,EP01,3,97401,,0,0,EPD
2024,LAW ,24091362,2024-04-09 10:02:45,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,1485.0,,1491,1,0,EP02,5,97401,2E22  ,1,1,EPD
2024,LAW ,24091363,2024-04-09 10:05:43,,SELF,PATROL CHECK,PCHK,PATROL CHECK,1.0,1.0,367,1,1,EP03,6,97405,SLT1  ,1,1,EPD
2024,LAW ,24091365,2024-04-09 10:06:43,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,225.0,,227,1,0,EP05,5,97402,1U42  ,1,1,EPD
2024,LAW ,24091366,2024-04-09 10:07:02,,PHONE,CHECK WELFARE,ADVI,ADVISED,859.0,874.0,1164,1,1,EP07,3,97401,2E22  ,2,2,EPD
2024,LAW ,24091367,2024-04-09 10:11:56,,W911,MOTOR VEH ACC NO INJURY,MVAN,MOTOR VEHICLE ACCIDENT - NO DISPATCH,,,82,0,0,EP05,1,97402,,0,0,EPD
2024,LAW ,24091369,2024-04-09 10:12:07,2405059.0,PHONE,CHECK WELFARE,REPT,REPORT TAKEN,7598.0,8334.0,21309,1,1,EP03,4,97405,1U14  ,2,2,EPD
2024,LAW ,24091376,2024-04-09 10:22:09,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,283,1,1,EP01,6,97401,SLT2  ,1,1,EPD
2024,LAW ,24091378,2024-04-09 10:28:13,2405100.0,PHONE,THEFT FROM VEHICLE,REPT,REPORT TAKEN,,,132,0,0,EP03,P,97405,,0,0,EPD
2024,LAW ,24091385,2024-04-09 10:35:11,2405053.0,PHONE,LOCATION WANTED SUBJECT,ARR ,ARREST,1244.0,1642.0,19586,1,1,EP05,3,97402,1U41  ,3,3,EPD
2024,LAW ,24091386,2024-04-09 10:35:50,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,190,1,1,EP01,6,97401,SLT2  ,1,1,EPD
2024,LAW ,24091387,2024-04-09 10:37:10,2405048.0,SELF,PATROL CHECK,CLC ,CITED IN LIEU OF CUSTODY,0.0,0.0,3252,1,1,EP04,6,97402,1H21  ,1,1,EPD
2024,LAW ,24091389,2024-04-09 10:37:41,,PHONE,CRIMINAL TRESPASS,GOA ,GONE ON ARRIVAL,22257.0,22257.0,22260,1,1,EP05,4,97402,4E43  ,1,1,EPD
2024,LAW ,24091391,2024-04-09 10:44:11,2405047.0,RPTO,THEFT FROM VEHICLE,REPT,REPORT TAKEN,,,0,0,0,EP01,P,97401,2W75  ,0,0,EPD
2024,LAW ,24091392,2024-04-09 10:45:28,2405067.0,PHONE,INDECENT EXPOSURE,REPT,REPORT TAKEN,13746.0,14138.0,18766,1,1,EP05,4,97402,2E51  ,2,2,EPD
2024,LAW ,24091393,2024-04-09 10:45:59,,PHONE,CRIMINAL TRESPASS,GOA ,GONE ON ARRIVAL,3185.0,3185.0,3532,1,1,EP02,3,97401,3F72  ,1,1,EPD
2024,LAW ,24091397,2024-04-09 10:48:19,,PHONE,CHECK WELFARE,DIS ,DISREGARD,,,954,0,0,EP04,3,97402,,0,0,EPD
2024,LAW ,24091398,2024-04-09 10:49:05,2314505.0,SELF,FOLLOW UP,FUP ,FOLLOW UP INVESTIGATION,0.0,0.0,20882,1,1,EP05,6,97402,3V26  ,1,1,EPD
2024,LAW ,24091399,2024-04-09 10:49:32,2405128.0,PHONE,THEFT OF IDENTITY,REPT,REPORT TAKEN,,,543,0,0,EP02,4,97401,,0,0,EPD
2024,LAW ,24091404,2024-04-09 10:53:22,,W911,CHECK WELFARE,DIS ,DISREGARD,,,636,0,0,EP03,3,97405,,0,0,EPD
2024,OTHR,24091408,2024-04-09 10:58:05,,W911,"CHECK WELFARE, CAHOOTS",UTL ,UNABLE TO LOCATE,10969.0,12679.0,12996,1,1,EP03,7,97405,CAHOOT,1,1,CAHOOTS
2024,OTHR,24091409,2024-04-09 10:58:46,,PHONE,"CHECK WELFARE, CAHOOTS",ASST,ASSISTED,546.0,979.0,1833,1,1,EP04,7,97402,CAHOOT,1,1,CAHOOTS
2024,LAW ,24091410,2024-04-09 10:59:09,2405049.0,RPTO,CRIMINAL TRESPASS,ARR ,ARREST,,,0,0,0,EP05,P,97402,2O11  ,0,0,EPD
2024,OTHR,24091412,2024-04-09 11:02:31,,PHONE,"CHECK WELFARE, CAHOOTS",DIS ,DISREGARD,,,4102,0,0,EP02,7,97401,,0,0,EPD
2024,OTHR,24091413,2024-04-09 11:03:27,,PHONE,"TRANSPORT, CAHOOTS",DIS ,DISREGARD,,,7584,0,0,EP02,7,97401,,0,0,EPD
2024,LAW ,24091416,2024-04-09 11:07:01,,SELF,PATROL CHECK,PCHK,PATROL CHECK,1.0,1.0,199,1,1,EP04,6,97405,SLT1  ,1,1,EPD
2024,LAW ,24091417,2024-04-09 11:08:35,2405124.0,PHONE,THEFT OF LICENSE PLATE,REPT,REPORT TAKEN,,,255,0,0,EP01,3,97408,,0,0,EPD
2024,LAW ,24091418,2024-04-09 11:09:56,,PHONE,ALARM,INFO,INFORMATION ONLY,,,75,0,0,EP01,P,97408,,0,0,EPD
2024,LAW ,24091419,2024-04-09 11:10:24,,E911,ASSAULT,DIS ,DISREGARD,,,7069,0,0,EP05,3,97402,,0,0,EPD
2024,LAW ,24091420,2024-04-09 11:16:12,,SELF,SUSPICIOUS CONDITIONS,RSLV,RESOLVED,0.0,0.0,1207,1,1,EP05,P,97402,2P15  ,1,1,EPD
2024,LAW ,24091421,2024-04-09 11:17:50,2405050.0,SELF,FOLLOW UP,REPT,REPORT TAKEN,0.0,0.0,4148,1,1,EP05,6,97402,2Y47  ,1,1,EPD
2024,LAW ,24091422,2024-04-09 11:18:02,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,246,1,1,EP04,6,97405,SLT1  ,1,1,EPD
