Event Number,Agency,Dispatch Time,Area,Location,City,Description,Date
25079067,MTRO,12:25:35,4EUG,2830 CRESCENT AVE,EUG,MEDICAL RESPONSE,2025-03-27
25079069,MTRO,12:26:25,4EUG,1065 RIVER RD,EUG,MEDICAL RESPONSE,2025-03-27
25079094,MTRO,12:57:46,4EUG,1025 W 7TH AVE,EUG,MEDICAL RESPONSE,2025-03-27
25079099,MTRO,13:01:31,4EUG,437 TOKATEE DR,EUG,MEDICAL RESPONSE,2025-03-27
25079102,MTRO,13:07:53,4EUG,437 TOKATEE DR,EUG,MEDICAL RESPONSE,2025-03-27
25079125,MTRO,13:27:28,4EUG,2179 W 17TH CT,EUG,MEDICAL RESPONSE,2025-03-27
25079138,MTRO,13:40:48,4EUG,146 E 12TH AVE,EUG,MEDICAL RESPONSE,2025-03-27
25079145,MTRO,13:47:02,4CBF,207-BLK RIVER MCKENZIE,EUG,INFORMATION - FIRE DEPT,2025-03-27
25079143,MTRO,13:48:51,4EUG,HWY 99N/ROOSEVELT BLVD,EUG,MEDICAL RESPONSE,2025-03-27
25079150,MTRO,13:49:32,4EUG,1195 CITY VIEW ST,EUG,MEDICAL RESPONSE,2025-03-27
25079164,MTRO,13:58:45,4EUG,1133 OLIVE ST,EUG,FIRE ALARM,2025-03-27
25079183,MTRO,14:17:59,4EUG,3760 N CLAREY ST,EUG,ASSIST POLICE,2025-03-27
25079206,MTRO,14:46:17,4EUG,1800 LAKEWOOD CT,EUG,MEDICAL RESPONSE,2025-03-27
25079213,MTRO,14:51:24,4EUG,3819 MIRROR POND WAY,EUG,MEDICAL RESPONSE,2025-03-27
25079211,MTRO,14:52:00,4EUG,1755 KINGSLEY RD,EUG,MEDICAL RESPONSE,2025-03-27
25079212,MTRO,14:52:34,4EUG,2951 COBURG RD,EUG,MEDICAL RESPONSE,2025-03-27
25079226,MTRO,15:11:44,4EUG,3815 POTTER ST,EUG,MEDICAL RESPONSE,2025-03-27
25079231,RFD,15:19:57,4EUG,217 DIVISION AVE,EUG,MEDICAL RESPONSE,2025-03-27
25079230,MTRO,15:20:56,4EUG,1475 BAILEY HILL RD,EUG,MEDICAL RESPONSE,2025-03-27
25079235,MTRO,15:26:17,4EUG,1415 S BERTELSEN RD,EUG,MEDICAL RESPONSE,2025-03-27
25079236,MTRO,15:27:11,5GLW,1545 S BROOKLYN ST,EUG,MEDICAL RESPONSE,2025-03-27
25079248,RFD,15:38:55,5PGG,85221 PIONEER RD,EUG,MEDICAL RESPONSE,2025-03-27
25079249,MTRO,15:38:56,5PGG,85221 PIONEER RD,EUG,MEDICAL RESPONSE,2025-03-27
25079259,MTRO,15:48:08,4EUG,255 HIGH ST,EUG,MEDICAL RESPONSE,2025-03-27
25079267,MTRO,16:02:35,4EUG,974 W 6TH AVE,EUG,MEDICAL RESPONSE,2025-03-27
25079272,MTRO,16:05:57,5GLW,4748 FRANKLIN BLVD,EUG,MEDICAL RESPONSE,2025-03-27
25079273,MTRO,16:08:09,4EUG,1755 KINGSLEY RD,EUG,MEDICAL RESPONSE,2025-03-27
25079275,MTRO,16:09:55,4RIR,825 WILLOW AVE,EUG,MEDICAL RESPONSE,2025-03-27
25079279,MTRO,16:14:27,4EUG,1800 COBURG RD,EUG,MEDICAL RESPONSE,2025-03-27
25079291,MTRO,16:20:35,4EUG,377 W 8TH AVE,EUG,MEDICAL RESPONSE,2025-03-27
25079294,MTRO,16:26:26,4EUG,4550 WILLAMETTE ST,EUG,PUBLIC ASSIST- FIRE/EMS,2025-03-27
25079302,MTRO,16:34:23,4EUG,3762 WHITNEY LN,EUG,MEDICAL RESPONSE,2025-03-27
25079305,MTRO,16:39:58,4EUG,1085 W 25TH AVE,EUG,MEDICAL RESPONSE,2025-03-27
25079333,MTRO,17:15:11,4EUG,717 HWY 99N,EUG,MEDICAL RESPONSE,2025-03-27
25079344,MTRO,17:28:06,4EUG,4349 N SHASTA LP,EUG,MEDICAL RESPONSE,2025-03-27
25079352,MTRO,17:33:47,4EUG,1775 W 12TH AVE,EUG,MEDICAL RESPONSE,2025-03-27
25079361,MTRO,17:43:36,4EUG,2930 CAPITAL DR,EUG,MEDICAL RESPONSE,2025-03-27
25079364,MTRO,17:46:02,4EUG,2610 TAYLOR ST,EUG,ASSIST POLICE,2025-03-27
25079368,MTRO,17:47:10,4EUG,1735 ADKINS ST,EUG,MEDICAL RESPONSE,2025-03-27
25079390,MTRO,18:15:44,4EUG,1202 JACOBS DR,EUG,MEDICAL RESPONSE,2025-03-27
25079393,MTRO,18:17:56,4EUG,3720 N CLAREY ST,EUG,MEDICAL RESPONSE,2025-03-27
25079423,MTRO,18:48:46,4EUG,3106 KENTWOOD DR,EUG,FIRE ALARM,2025-03-27
25079429,MTRO,18:58:33,4EUG,207 E 5TH AVE,EUG,MEDICAL RESPONSE,2025-03-27
25079438,MTRO,19:05:22,4EUG,1474-1/2 W 6TH AVE,EUG,MEDICAL RESPONSE,2025-03-27
25079444,MTRO,19:12:20,4EUG,925 SUNDANCE ST,EUG,MEDICAL RESPONSE,2025-03-27
25079481,MTRO,20:13:45,4EUG,2259 DEVON AVE,EUG,MEDICAL RESPONSE,2025-03-27
25079484,MTRO,20:20:53,4EUG,74 W 29TH AVE,EUG,MEDICAL RESPONSE,2025-03-27
25079502,MTRO,20:52:43,4EUG,3750 VINE MAPLE ST,EUG,MEDICAL RESPONSE,2025-03-27
25079509,MTRO,21:08:10,4EUG,2194 CARMEL AVE,EUG,MEDICAL RESPONSE,2025-03-27
25079516,MTRO,21:23:02,5CBF,19905 I5 NB,EUG,MOTOR VEH ACC UNKNOWN INJ,2025-03-27
25079518,RFD,21:23:03,5CBF,19905 I5 NB,EUG,MOTOR VEH ACC UNKNOWN INJ,2025-03-27
25079520,MTRO,21:38:06,4RIR,433 KNOOP LN,EUG,MEDICAL RESPONSE,2025-03-27
25079535,MTRO,21:47:51,4EUG,1921 TAFT ST,EUG,MEDICAL RESPONSE,2025-03-27
25079537,MTRO,21:54:51,4EUG,1491 UMPQUA AVE,EUG,MEDICAL RESPONSE,2025-03-27
25079540,MTRO,22:00:20,4EUG,RUBY AVE/LENORE DR,EUG,MEDICAL RESPONSE,2025-03-27
25079554,MTRO,22:22:26,4EUG,526 N DANEBO AVE,EUG,MEDICAL RESPONSE,2025-03-27
25079559,MTRO,22:41:54,4EUG,1625 S BERTELSEN RD,EUG,MEDICAL RESPONSE,2025-03-27
25079573,MTRO,23:02:09,4EUG,791 E 15TH AVE,EUG,PUBLIC ASSIST- FIRE/EMS,2025-03-27
25079591,MTRO,23:53:39,4EUG,881 WILLAMETTE ST,EUG,MEDICAL RESPONSE,2025-03-27
25079599,MTRO,00:09:16,4EUG,811 WILLAMETTE ST,EUG,MEDICAL RESPONSE,2025-03-28
25079603,MTRO,00:11:10,4EUG,265 W 8TH AVE,EUG,MEDICAL RESPONSE,2025-03-28
25079612,MTRO,00:28:10,4EUG,3869 MEADOW VIEW DR,EUG,MEDICAL RESPONSE,2025-03-28
25079617,MTRO,00:38:07,4EUG,1896 HAPPY LN,EUG,MEDICAL RESPONSE,2025-03-28
25079647,MTRO,01:31:02,4EUG,3340 KING EDWARDS CT,EUG,MEDICAL RESPONSE,2025-03-28
25079653,MTRO,01:53:12,4EUG,605 W 4TH AVE,EUG,MEDICAL RESPONSE,2025-03-28
25079664,RFD,02:23:33,4LFU,3011 STARK ST,EUG,MEDICAL RESPONSE,2025-03-28
25079666,MTRO,02:23:34,4LFU,3011 STARK ST,EUG,MEDICAL RESPONSE,2025-03-28
25079669,MTRO,02:31:46,4EUG,HILYARD ST/E AMAZON DR,EUG,ASSIST POLICE,2025-03-28
25079675,MTRO,02:38:04,4LFU,2577 CARBONA ST,EUG,MEDICAL RESPONSE,2025-03-28
25079672,RFD,02:38:05,4LFU,2577 CARBONA ST,EUG,MEDICAL RESPONSE,2025-03-28
25079685,MTRO,03:04:17,4EUG,2315 MARTIN LUTHER KING JR BLVD,EUG,MEDICAL RESPONSE,2025-03-28
25079690,MTRO,03:24:18,4RIR,557 MAXWELL RD,EUG,ASSIST POLICE,2025-03-28
25079700,MTRO,04:03:36,4EUG,2811 BAILEY LN,EUG,MEDICAL RESPONSE,2025-03-28
25079715,MTRO,05:13:34,4EUG,4305 WILLHI ST,EUG,MEDICAL RESPONSE,2025-03-28
25079716,MTRO,05:14:27,4EUG,W 4TH AVE/JEFFERSON ST,EUG,MEDICAL RESPONSE,2025-03-28
25079725,MTRO,05:41:30,4EUG,451 COVEY LN,EUG,MEDICAL RESPONSE,2025-03-28
25079728,MTRO,06:14:57,4EUG,717 HWY 99N,EUG,MEDICAL RESPONSE,2025-03-28
25079758,MTRO,07:03:21,4EUG,1350 MCLEAN BLVD,EUG,FIRE ALARM,2025-03-28
25079774,MTRO,07:29:46,4ZUM,W 11TH AVE/KEN NIELSEN RD,EUG,MOTOR VEH ACC UNKNOWN INJ,2025-03-28
25079833,MTRO,09:12:32,4EUG,205 GREEN LN,EUG,MEDICAL RESPONSE,2025-03-28
25079835,RFD,09:12:33,4EUG,205 GREEN LN,EUG,MEDICAL RESPONSE,2025-03-28
25079849,MTRO,09:28:22,4EUG,1699 N TERRY ST,EUG,MEDICAL RESPONSE,2025-03-28
25079888,MTRO,10:16:41,4EUG,4075 AERIAL WAY,EUG,MEDICAL RESPONSE,2025-03-28
25079889,MTRO,10:17:24,4EUG,1260 CRENSHAW RD,EUG,MEDICAL RESPONSE,2025-03-28
25079892,MTRO,10:19:33,4EUG,1282 GOODPASTURE ISLAND RD,EUG,FIRE ALARM,2025-03-28
25079898,MTRO,10:26:02,4EUG,605 W 4TH AVE,EUG,MEDICAL RESPONSE,2025-03-28
25079908,MTRO,10:37:13,4EUG,1754 W 11TH AVE,EUG,MEDICAL RESPONSE,2025-03-28
25079916,MTRO,10:41:55,4EUG,3073 MATT DR,EUG,MEDICAL RESPONSE,2025-03-28
25079915,MTRO,10:42:30,4EUG,160 GREEN LN,EUG,MEDICAL RESPONSE,2025-03-28
25079921,MTRO,10:46:15,4EUG,ROOSEVELT BLVD/MAPLE ST,EUG,MEDICAL RESPONSE,2025-03-28
25079933,RFD,10:54:12,8EUG,1075 IRVINGTON DR,EUG,MEDICAL RESPONSE,2025-03-28
25079935,MTRO,10:57:59,4EUG,377 W 8TH AVE,EUG,MEDICAL RESPONSE,2025-03-28
25079938,RFD,11:00:59,8LFA,28234 CLEAR LAKE RD,EUG,MEDICAL RESPONSE,2025-03-28
25079943,MTRO,11:10:59,4EUG,1665 OAK PATCH RD,EUG,MEDICAL RESPONSE,2025-03-28
25079944,MTRO,11:12:07,4EUG,2670 ATTICUS WAY,EUG,MEDICAL RESPONSE,2025-03-28
25079959,MTRO,11:25:59,4EUG,450 HWY 99N,EUG,MEDICAL RESPONSE,2025-03-28
25079982,MTRO,12:13:31,4EUG,1133 OLIVE ST,EUG,MEDICAL RESPONSE,2025-03-28
25079998,MTRO,12:40:57,4EUG,441 E 17TH AVE,EUG,MEDICAL RESPONSE,2025-03-28
25080010,RFD,12:53:50,8LFA,1065 SANBORN AVE,EUG,MEDICAL RESPONSE,2025-03-28
25080025,MTRO,13:17:51,4EUG,1800 COBURG RD,EUG,MEDICAL RESPONSE,2025-03-28
25080036,RFD,13:33:41,4PGG,4000 E 30TH AVE,EUG,MEDICAL RESPONSE,2025-03-28
25080038,MTRO,13:33:42,4PGG,4000 E 30TH AVE,EUG,MEDICAL RESPONSE,2025-03-28
25080056,MTRO,13:52:02,4EUG,1490 MCKINLEY ST,EUG,MEDICAL RESPONSE,2025-03-28
25080063,MTRO,13:57:34,4EUG,4150 BARGER DR,EUG,MEDICAL RESPONSE,2025-03-28
25080109,MTRO,14:50:11,4EUG,1542 W 1ST AVE,EUG,MEDICAL RESPONSE,2025-03-28
25080111,MTRO,14:54:22,4EUG,3800 WESTLEIGH ST,EUG,MEDICAL RESPONSE,2025-03-28
25080132,MTRO,15:20:17,4EUG,1285 ALDER ST,EUG,MEDICAL RESPONSE,2025-03-28
25080138,MTRO,15:26:18,4EUG,GREEN ACRES RD/APPLEWOOD LN,EUG,VEHICLE/PEDESTRIAN CRASH,2025-03-28
25080144,MTRO,15:34:57,4EUG,941 W 7TH AVE,EUG,MEDICAL RESPONSE,2025-03-28
25080149,MTRO,15:36:17,4EUG,3355 N DELTA HWY,EUG,MEDICAL RESPONSE,2025-03-28
25080152,MTRO,15:44:00,4EUG,KINSROW AVE/MARTIN LUTHER KING JR BLVD,EUG,VEHICLE/PEDESTRIAN CRASH,2025-03-28
25080160,MTRO,15:52:01,4EUG,1080 WILLAMETTE ST,EUG,MEDICAL RESPONSE,2025-03-28
25080173,MTRO,16:15:52,4EUG,2525 CAL YOUNG RD,EUG,MEDICAL RESPONSE,2025-03-28
25080192,MTRO,16:35:16,4EUG,717 HWY 99N,EUG,MEDICAL RESPONSE,2025-03-28
25080193,MTRO,16:40:58,4EUG,1919 BAILEY HILL RD,EUG,MEDICAL RESPONSE,2025-03-28
25080210,MTRO,16:57:03,4EUG,1440 FETTERS LP,EUG,MEDICAL RESPONSE,2025-03-28
25080225,MTRO,17:17:26,4EUG,1542 W 1ST AVE,EUG,MEDICAL RESPONSE,2025-03-28
25080246,MTRO,17:54:03,4EUG,5170 FOX HOLLOW RD,EUG,MEDICAL RESPONSE,2025-03-28
25080257,MTRO,18:08:54,4EUG,550 RIVER RD,EUG,MEDICAL RESPONSE,2025-03-28
25080258,MTRO,18:09:37,4EUG,1921 TAFT ST,EUG,MEDICAL RESPONSE,2025-03-28
25080267,MTRO,18:23:38,4RIR,433 KNOOP LN,EUG,MEDICAL RESPONSE,2025-03-28
25080284,RFD,18:51:46,8LFA,1152 STILLMAN AVE,EUG,MEDICAL RESPONSE,2025-03-28
25080288,MTRO,18:57:41,4EUG,2707 DAYNA LN,EUG,MEDICAL RESPONSE,2025-03-28
25080300,MTRO,19:12:55,4EUG,1180 WILLAMETTE ST,EUG,MEDICAL RESPONSE,2025-03-28
25080311,MTRO,19:24:07,4EUG,LINCOLN ST/W 8TH ALY,EUG,MEDICAL RESPONSE,2025-03-28
25080316,MTRO,19:34:53,4EUG,5318 BRIDGEWATER DR,EUG,MEDICAL RESPONSE,2025-03-28
25080325,RFD,19:45:34,8AIR,90454 BOEING DR,EUG,MEDICAL RESPONSE,2025-03-28
25080334,MTRO,19:58:14,4EUG,2264 DAKOTA ST,EUG,MEDICAL RESPONSE,2025-03-28
25080348,MTRO,20:11:04,4EUG,1919 BAILEY HILL RD,EUG,MEDICAL RESPONSE,2025-03-28
25080353,MTRO,20:17:32,4EUG,2688 ARNOLD AVE,EUG,MEDICAL RESPONSE,2025-03-28
25080355,MTRO,20:20:48,4EUG,2315 MARTIN LUTHER KING JR BLVD,EUG,MEDICAL RESPONSE,2025-03-28
25080363,MTRO,20:27:16,4EUG,1011 ABBIE LN,EUG,MEDICAL RESPONSE,2025-03-28
25080365,MTRO,20:33:53,4EUG,2715 E LONE OAK LP,EUG,MEDICAL RESPONSE,2025-03-28
25080385,MTRO,21:12:28,4EUG,150 SANTA CLARA AVE,EUG,ASSAULT WITH INJURY,2025-03-28
25080385,MTRO,21:12:28,4EUG,150 SANTA CLARA AVE,EUG,MEDICAL RESPONSE,2025-03-28
25080392,MTRO,21:17:44,4EUG,155 CREST DR,EUG,MEDICAL RESPONSE,2025-03-28
25080397,MTRO,21:28:35,4EUG,2966 ALDER ST,EUG,MEDICAL RESPONSE,2025-03-28
25080413,MTRO,21:42:12,4LFU,15 RIVER LOOP 1,EUG,MEDICAL RESPONSE,2025-03-28
25080417,MTRO,21:54:14,4EUG,3318 HAWTHORNE AVE,EUG,MEDICAL RESPONSE,2025-03-28
25080435,MTRO,22:15:52,4EUG,2525 PORTLAND ST,EUG,MEDICAL RESPONSE,2025-03-28
25080434,MTRO,22:17:02,4EUG,2044 AMIRANTE ST,EUG,MEDICAL RESPONSE,2025-03-28
25080437,MTRO,22:22:48,4EUG,4107 W 18TH AVE,EUG,MEDICAL RESPONSE,2025-03-28
25080438,RFD,22:23:42,4LFA,85158 LORANE HWY,EUG,MOTOR VEH ACC UNKNOWN INJ,2025-03-28
25080440,MTRO,22:23:43,4LFA,85158 LORANE HWY,EUG,MOTOR VEH ACC UNKNOWN INJ,2025-03-28
25080471,MTRO,23:19:10,4EUG,2730 BAILEY LN,EUG,MEDICAL RESPONSE,2025-03-28
25080473,MTRO,23:20:48,4EUG,3010 RIVER RD,EUG,MEDICAL RESPONSE,2025-03-28
25080487,MTRO,23:30:26,4EUG,164 W 7TH AVE,EUG,ASSIST POLICE,2025-03-28
25080489,MTRO,23:31:39,4EUG,2036 S SHASTA LP,EUG,ASSIST POLICE,2025-03-28
25080512,MTRO,00:29:08,4EUG,WILLAMETTE ST/E BROADWAY,EUG,MEDICAL RESPONSE,2025-03-29
25080534,MTRO,01:00:19,4EUG,717 HWY 99N,EUG,MEDICAL RESPONSE,2025-03-29
25080538,MTRO,01:04:56,4EUG,2031 ROOSEVELT BLVD,EUG,MEDICAL RESPONSE,2025-03-29
25080546,RFD,01:17:10,8AIR,90454 BOEING DR,EUG,MEDICAL RESPONSE,2025-03-29
25080574,MTRO,02:07:21,4EUG,1320 E 15TH AVE,EUG,ASSIST POLICE,2025-03-29
25080575,MTRO,02:15:14,4EUG,77 W BROADWAY,EUG,MEDICAL RESPONSE,2025-03-29
25080582,MTRO,03:01:03,4EUG,CRESCENT AVE/BENSON LN,EUG,VEHICLE FIRE,2025-03-29
25080594,MTRO,03:43:51,4BAS,29800 JARDING RD,EUG,MEDICAL RESPONSE,2025-03-29
25080600,MTRO,04:10:39,4EUG,1080 W 7TH AVE,EUG,MEDICAL RESPONSE,2025-03-29
25080604,MTRO,04:14:39,4EUG,50 RUBY AVE,EUG,MEDICAL RESPONSE,2025-03-29
25080612,MTRO,04:51:46,4EUG,410 TOKATEE DR,EUG,MEDICAL RESPONSE,2025-03-29
25080615,MTRO,05:03:54,4EUG,222 W 11TH AVE,EUG,MEDICAL RESPONSE,2025-03-29
25080619,MTRO,05:11:22,4EUG,2562 SHELDON VILLAGE LP,EUG,MEDICAL RESPONSE,2025-03-29
25080624,MTRO,05:21:11,4EUG,1220 JACOBS DR,EUG,MEDICAL RESPONSE,2025-03-29
25080628,MTRO,05:56:04,4EUG,2300 WARREN ST,EUG,MEDICAL RESPONSE,2025-03-29
25080636,MTRO,06:43:02,5GLW,4660 FRANKLIN BLVD,EUG,MEDICAL RESPONSE,2025-03-29
25080637,MTRO,06:49:16,4EUG,682 KENMORE ST,EUG,MEDICAL RESPONSE,2025-03-29
25080642,MTRO,07:01:54,4EUG,1289 W 3RD AVE,EUG,MEDICAL RESPONSE,2025-03-29
25080645,MTRO,07:04:27,4EUG,3760 N CLAREY ST,EUG,MEDICAL RESPONSE,2025-03-29
25080648,MTRO,07:10:38,4EUG,2785 ALMADEN ST,EUG,MEDICAL RESPONSE,2025-03-29
25080652,MTRO,07:35:20,4EUG,560 TYLER ST,EUG,MEDICAL RESPONSE,2025-03-29
25080657,MTRO,07:44:50,4EUG,101 W 5TH AVE,EUG,ASSIST POLICE,2025-03-29
25080674,MTRO,08:08:14,4EUG,2429 PRIMROSE ST,EUG,MEDICAL RESPONSE,2025-03-29
25080678,MTRO,08:12:12,5SPR,2000 NUGGET WAY,EUG,MINOR STRUCTURE FIRE,2025-03-29
25080686,MTRO,08:21:13,4EUG,1053 W 4TH AVE,EUG,MEDICAL RESPONSE,2025-03-29
25080689,MTRO,08:23:54,4EUG,2571 PRIMROSE ST,EUG,MEDICAL RESPONSE,2025-03-29
25080691,MTRO,08:28:04,4EUG,455 ALEXANDER LP,EUG,MEDICAL RESPONSE,2025-03-29
25080697,MTRO,08:29:28,4EUG,4109 DOVE LN,EUG,ASSIST POLICE,2025-03-29
25080708,MTRO,08:52:23,4EUG,2984 OAK ST,EUG,MEDICAL RESPONSE,2025-03-29
25080747,MTRO,10:00:41,4EUG,RIVER RD/IRVINGTON DR,EUG,MOTOR VEH ACC INJURY,2025-03-29
25080763,MTRO,10:36:11,4EUG,W 5TH AVE/WASHINGTON ST,EUG,MEDICAL RESPONSE,2025-03-29
25080766,MTRO,10:40:16,4EUG,2300 WARREN ST,EUG,MEDICAL RESPONSE,2025-03-29
25080770,MTRO,10:45:28,4EUG,1195 CITY VIEW ST,EUG,MEDICAL RESPONSE,2025-03-29
25080789,MTRO,11:12:05,4EUG,3825 JANISSE ST,EUG,MEDICAL RESPONSE,2025-03-29
25080790,MTRO,11:14:36,4EUG,881 CHATEAU MEADOWS DR,EUG,MEDICAL RESPONSE,2025-03-29
25080796,MTRO,11:23:32,4EUG,1919-BLK BAILEY HILL RD,EUG,MEDICAL RESPONSE,2025-03-29
25080818,MTRO,11:51:26,4EUG,500 E 18TH AVE,EUG,MEDICAL RESPONSE,2025-03-29
25080829,MTRO,12:00:45,4EUG,1601 HWY 99N,EUG,MEDICAL RESPONSE,2025-03-29
25080830,RFD,12:03:07,4LFU,3870 RIVER RD,EUG,MEDICAL RESPONSE,2025-03-29
25080835,MTRO,12:03:07,4LFU,3870 RIVER RD,EUG,MEDICAL RESPONSE,2025-03-29
25080836,MTRO,12:06:33,4EUG,3640 BARDELL AVE,EUG,MEDICAL RESPONSE,2025-03-29
25080849,MTRO,12:14:53,4EUG,1133 LORELLA AVE,EUG,MEDICAL RESPONSE,2025-03-29
25080859,MTRO,12:28:35,4EUG,2315 MARTIN LUTHER KING JR BLVD,EUG,MEDICAL RESPONSE,2025-03-29
25080892,MTRO,13:15:06,4EUG,1875 W 11TH AVE,EUG,MEDICAL RESPONSE,2025-03-29
25080915,MTRO,13:45:05,4EUG,227 W 13TH AVE,EUG,FIRE ALARM,2025-03-29
25080946,MTRO,14:06:19,4EUG,22 CLUB RD,EUG,MEDICAL RESPONSE,2025-03-29
25080947,MTRO,14:14:09,4EUG,348 RUBY AVE,EUG,MEDICAL RESPONSE,2025-03-29
25080955,MTRO,14:20:42,4EUG,1775 MILO WAY,EUG,LIFT ASSIST,2025-03-29
25080967,MTRO,14:31:40,4EUG,615 BETTY NIVEN DR,EUG,MEDICAL RESPONSE,2025-03-29
25081055,MTRO,15:56:07,4EUG,4575 W 11TH AVE,EUG,ASSIST POLICE,2025-03-29
25081052,MTRO,15:56:53,4EUG,100 W 10TH AVE,EUG,MEDICAL RESPONSE,2025-03-29
25081065,MTRO,16:09:26,4EUG,455 W 15TH AVE,EUG,MEDICAL RESPONSE,2025-03-29
25081070,MTRO,16:13:34,4EUG,522 BANTON AVE,EUG,MEDICAL RESPONSE,2025-03-29
25081091,MTRO,16:41:09,4EUG,1200 HILYARD ST,EUG,MEDICAL RESPONSE,2025-03-29
25081097,MTRO,16:47:49,4EUG,1735 ADKINS ST,EUG,MEDICAL RESPONSE,2025-03-29
25081105,MTRO,17:02:45,4EUG,3700 PEPPERTREE DR,EUG,MEDICAL RESPONSE,2025-03-29
25081115,MTRO,17:04:41,4EUG,W 2ND AVE/CHAMBERS ST,EUG,PUBLIC ASSIST- FIRE/EMS,2025-03-29
25081121,MTRO,17:16:05,4EUG,2134 ROCKY LN,EUG,CARBON MONOXIDE ALARM,2025-03-29
25081126,MTRO,17:21:14,4EUG,1800 LAKEWOOD CT,EUG,MEDICAL RESPONSE,2025-03-29
25081133,MTRO,17:27:56,4LFU,727 GREENWICH AVE,EUG,MEDICAL RESPONSE,2025-03-29
25081135,MTRO,17:35:09,4EUG,550 RIVER RD,EUG,MEDICAL RESPONSE,2025-03-29
25081141,MTRO,17:39:58,4RIR,114 THOMASON LN,EUG,MEDICAL RESPONSE,2025-03-29
25081142,MTRO,17:40:46,4EUG,1800 COBURG RD,EUG,MEDICAL RESPONSE,2025-03-29
25081145,MTRO,17:44:56,5GLW,4000-BLK E 19TH AVE,EUG,TRASH BIN FIRE,2025-03-29
25081161,MTRO,18:03:58,4EUG,2800-BLK MATT DR,EUG,MOTOR VEH ACC INJURY,2025-03-29
25081166,MTRO,18:05:16,4EUG,2988 OAK ST,EUG,SMOKE FROM A STRUCTURE,2025-03-29
25081177,MTRO,18:20:45,4EUG,974 W 6TH AVE,EUG,MEDICAL RESPONSE,2025-03-29
25081205,MTRO,18:59:50,4EUG,1522 W 6TH AVE,EUG,STAB WOUND,2025-03-29
25081199,MTRO,19:00:59,4EUG,1376 W 6TH AVE,EUG,MEDICAL RESPONSE,2025-03-29
25081231,MTRO,19:36:01,4LFU,186 RIVER LOOP 1,EUG,MEDICAL RESPONSE,2025-03-29
25081243,MTRO,19:54:15,4EUG,1545 RIVER RD,EUG,MEDICAL RESPONSE,2025-03-29
25081246,MTRO,19:57:34,4EUG,100 RIVER AVE,EUG,MEDICAL RESPONSE,2025-03-29
25081255,MTRO,20:16:18,4EUG,1919 BAILEY HILL RD,EUG,MEDICAL RESPONSE,2025-03-29
25081266,MTRO,20:26:09,4EUG,3319 ROANOKE AVE,EUG,MEDICAL RESPONSE,2025-03-29
25081278,RFD,20:44:50,4LFA,27948 LADY SLIPPER LP,EUG,MEDICAL RESPONSE,2025-03-29
25081282,MTRO,20:44:50,4LFA,27948 LADY SLIPPER LP,EUG,MEDICAL RESPONSE,2025-03-29
25081305,MTRO,21:15:00,4EUG,555 OAK ST,EUG,ASSIST POLICE,2025-03-29
25081306,MTRO,21:17:28,4EUG,717 HWY 99N,EUG,MEDICAL RESPONSE,2025-03-29
25081337,MTRO,22:03:47,4EUG,1040 W 6TH AVE,EUG,MEDICAL RESPONSE,2025-03-29
25081352,MTRO,22:19:44,4EUG,1282 GOODPASTURE ISLAND RD,EUG,MEDICAL RESPONSE,2025-03-29
25081397,RFD,23:10:15,5CBF,91883 N COBURG RD,EUG,ASSIST POLICE,2025-03-29
25081398,MTRO,23:10:15,5CBF,91883 N COBURG RD,EUG,ASSIST POLICE,2025-03-29
25081404,MTRO,23:21:28,4EUG,1919 BAILEY HILL RD,EUG,MEDICAL RESPONSE,2025-03-29
25081408,RFD,23:22:33,4EUG,1919 BAILEY HILL RD,EUG,MEDICAL RESPONSE,2025-03-29
25081434,MTRO,00:14:01,4EUG,3565 KINSROW AVE,EUG,MEDICAL RESPONSE,2025-03-30
25081437,MTRO,00:22:11,4EUG,1166 E 28TH AVE,EUG,MEDICAL RESPONSE,2025-03-30
25081438,MTRO,00:22:45,4EUG,1070 W 6TH AVE,EUG,MEDICAL RESPONSE,2025-03-30
25081440,MTRO,00:23:57,4EUG,3500 HILYARD ST,EUG,ASSIST POLICE,2025-03-30
25081468,MTRO,01:08:22,4EUG,45 DIVISION AVE,EUG,MEDICAL RESPONSE,2025-03-30
25081490,MTRO,01:47:34,4EUG,2045 NORKENZIE RD,EUG,MEDICAL RESPONSE,2025-03-30
25081502,MTRO,02:00:10,4EUG,2300 WARREN ST,EUG,MEDICAL RESPONSE,2025-03-30
25081504,MTRO,02:09:39,4EUG,717 HWY 99N,EUG,MEDICAL RESPONSE,2025-03-30
25081506,MTRO,02:13:26,4EUG,747 E 32ND AVE,EUG,APPLIANCE FIRE,2025-03-30
25081512,RFD,02:18:40,8AIR,90454 BOEING DR,EUG,MEDICAL RESPONSE,2025-03-30
25081524,MTRO,02:38:08,4EUG,1190 W 6TH AVE,EUG,MEDICAL RESPONSE,2025-03-30
25081527,MTRO,02:44:02,4EUG,2155 CUBIT ST,EUG,MEDICAL RESPONSE,2025-03-30
25081535,MTRO,04:04:09,4EUG,2155 CUBIT ST,EUG,MEDICAL RESPONSE,2025-03-30
25081572,MTRO,05:30:11,4EUG,1542 W 1ST AVE,EUG,MEDICAL RESPONSE,2025-03-30
25081578,MTRO,05:49:40,4EUG,2811 BAILEY LN,EUG,MEDICAL RESPONSE,2025-03-30
