yr,service,inci_id,calltime,case_id,callsource,nature,closecode,closed_as,secs_to_disp,secs_to_arrv,secs_to_close,disp,arrv,beat,priority,zip,primeunit,units_dispd,units_arrived,agency
2025,LAW ,25084429,2025-04-02 13:53:31,,SELF,CRIMINAL TRESPASS,ADVI,ADVISED,0.0,0.0,1031,1,1,EP05,4,97402,2O11  ,2,2,EPD
2025,LAW ,25084430,2025-04-02 13:53:51,,W911,ATTEMPT TO LOCATE DRUNK DRIVER,GOA ,GONE ON ARRIVAL,392.0,552.0,1198,1,1,EP05,3,97402,3E65  ,1,1,EPD
2025,LAW ,25084438,2025-04-02 13:59:35,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,469,1,1,EP05,6,97402,1M16  ,1,1,EPD
2025,LAW ,25084439,2025-04-02 14:00:59,,SELF,TRAFFIC STOP,WARN,WARNING,0.0,0.0,510,1,1,EP03,6,97405,3E38  ,1,1,EPD
2025,LAW ,25084440,2025-04-02 14:03:19,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,1596,1,1,EP01,6,97401,1M14  ,1,1,EPD
2025,LAW ,25084442,2025-04-02 14:04:08,2505236,W911,UNATTENDED CHILDREN,REPT,REPORT TAKEN,265.0,703.0,9489,1,1,EP05,3,97402,1U48  ,4,4,EPD
2025,LAW ,25084445,2025-04-02 14:05:56,,PHONE,THEFT OF BICYCLE,ADVI,ADVISED,,,430,0,0,EP02,P,97401,,0,0,EPD
2025,LAW ,25084447,2025-04-02 14:06:20,,SELF,TRAFFIC STOP,WARN,WARNING,0.0,0.0,359,1,1,EP07,6,97401,2Y17  ,1,1,EPD
2025,LAW ,25084453,2025-04-02 14:15:22,,SELF,TRAFFIC STOP,FI  ,FIELD INVESTIGATION,0.0,0.0,536,1,1,EP06,6,97404,1M16  ,1,1,EPD
2025,LAW ,25084457,2025-04-02 14:28:40,,W911,UNKNOWN PROBLEM,RSLV,RESOLVED,,,44,0,0,EP05,P,97402,,0,0,EPD
2025,LAW ,25084458,2025-04-02 14:29:45,,PHONE,TRAFFIC COMPLAINT,REL ,REFERRED TO OTHER AGENCY,,,180,0,0,EP01,P,97401,,0,0,EPD
2025,LAW ,25084459,2025-04-02 14:32:15,,PHONE,RECKLESS DRIVING,QOLN,QUALITY OF LIFE - NO DISPATCH,,,831,0,0,EP05,3,97402,,0,0,EPD
2025,LAW ,25084465,2025-04-02 14:37:19,,SELF,PATROL CHECK,PCHK,PATROL CHECK,1.0,1.0,2986,1,1,EP05,6,97402,2O12  ,2,2,EPD
2025,LAW ,25084466,2025-04-02 14:37:43,,W911,DISPUTE,WELC,WELFARE CHECK DONE,1976.0,2239.0,2989,1,1,EP05,3,97402,3E66  ,2,2,EPD
2025,LAW ,25084470,2025-04-02 14:39:08,,SELF,DOG BARKING,WARN,WARNING,,,0,0,0,EP05,P,97402,,0,0,EPD
2025,OTHR,25084472,2025-04-02 14:39:43,,PHONE,"PUBLIC ASSIST, CAHOOTS",ASST,ASSISTED,10286.0,11977.0,13126,1,1,EP01,7,97401,CAHOOT,2,1,CAHOOTS
2025,LAW ,25084475,2025-04-02 14:41:04,,W911,UNKNOWN PROBLEM,ACC ,ACCIDENTALLY CHOSE NEW EVENT,,,243,0,0,EP03,P,97405,,0,0,EPD
2025,LAW ,25084478,2025-04-02 14:43:22,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,1.0,1.0,298,1,1,EP05,6,97402,1M16  ,1,1,EPD
2025,LAW ,25084479,2025-04-02 14:43:41,,PHONE,FRAUD,CIV ,CIVIL ISSUE,,,2413,0,0,EP06,P,97404,,0,0,EPD
2025,LAW ,25084481,2025-04-02 14:44:15,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,957,1,1,EP05,6,97402,1E47  ,2,2,EPD
2025,LAW ,25084482,2025-04-02 14:45:06,,PHONE,CRIMINAL TRESPASS,RSLV,RESOLVED,694.0,700.0,1451,1,1,EP02,4,97401,2E26  ,2,2,EPD
2025,LAW ,25084491,2025-04-02 14:50:26,,SELF,TRAFFIC STOP,FI  ,FIELD INVESTIGATION,0.0,0.0,325,1,1,EP05,6,97402,1M16  ,1,1,EPD
2025,LAW ,25084493,2025-04-02 14:50:43,,PHONE,CRIMINAL TRESPASS,QOLN,QUALITY OF LIFE - NO DISPATCH,,,249,0,0,EP02,P,97401,,0,0,EPD
2025,LAW ,25084494,2025-04-02 14:50:51,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,179,1,1,EP01,6,97401,1M14  ,1,1,EPD
2025,LAW ,25084496,2025-04-02 14:54:03,,PHONE,CHECK WELFARE,WELC,WELFARE CHECK DONE,1746.0,,4063,1,0,EP01,5,97408,3E37  ,2,2,EPD
2025,LAW ,25084498,2025-04-02 14:57:37,,W911,ATTEMPT TO LOCATE DRUNK DRIVER,REL ,REFERRED TO OTHER AGENCY,,,641,0,0,EP05,3,97404,,0,0,EPD
2025,LAW ,25084502,2025-04-02 15:02:39,,PHONE,SUSPICIOUS CONDITIONS,ADVI,ADVISED,1065.0,2875.0,4148,1,1,EP05,4,97402,2E56  ,1,1,EPD
2025,OTHR,25084503,2025-04-02 15:02:54,,W911,"CHECK WELFARE, CAHOOTS",UTL ,UNABLE TO LOCATE,4386.0,4871.0,5616,1,1,EP05,7,97402,CAHOOT,1,1,CAHOOTS
2025,LAW ,25084504,2025-04-02 15:03:45,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,1.0,1.0,228,1,1,EP01,6,97401,1M14  ,1,1,EPD
2025,LAW ,25084505,2025-04-02 15:04:25,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,381,1,1,EP05,6,97402,1M16  ,1,1,EPD
2025,LAW ,25084509,2025-04-02 15:10:22,,E911,INCOMPLETE CALL,INFO,INFORMATION ONLY,,,37,0,0,EP04,P,97405,,0,0,EPD
2025,LAW ,25084511,2025-04-02 15:14:51,,SELF,TRAFFIC STOP,FI  ,FIELD INVESTIGATION,0.0,0.0,206,1,1,EP05,6,97402,1M16  ,1,1,EPD
2025,LAW ,25084512,2025-04-02 15:16:06,,W911,HIT AND RUN,INFO,INFORMATION ONLY,,,223,0,0,EP04,P,97405,,0,0,EPD
2025,LAW ,25084513,2025-04-02 15:16:17,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,256,1,1,EP01,6,97401,1M14  ,1,1,EPD
2025,OTHR,25084517,2025-04-02 15:21:03,,PHONE,"PUBLIC ASSIST, CAHOOTS",DIS ,DISREGARD,,,4197,0,0,EP01,7,97401,CAHOOT,0,0,CAHOOTS
2025,LAW ,25084518,2025-04-02 15:21:22,,PHONE,ANIMAL ABUSE,ADVI,ADVISED,,,239,0,0,EP05,5,97402,,0,0,EPD
2025,LAW ,25084520,2025-04-02 15:27:54,,W911,INFORMATION - POLICE,INFO,INFORMATION ONLY,,,163,0,0,EP05,5,97402,,0,0,EPD
2025,LAW ,25084522,2025-04-02 15:29:07,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,234,1,1,EP01,6,97401,1M14  ,1,1,EPD
2025,LAW ,25084523,2025-04-02 15:31:08,,SELF,TRAFFIC STOP,WARN,WARNING,0.0,0.0,115,1,1,EP01,6,97401,1M16  ,1,1,EPD
2025,LAW ,25084525,2025-04-02 15:33:19,2505240,W911,SUSPICIOUS VEHICLE,REPT,REPORT TAKEN,315.0,1461.0,4550,1,1,EP05,3,97402,3E66  ,2,2,EPD
2025,OTHR,25084527,2025-04-02 15:36:02,,W911,"CHECK WELFARE, CAHOOTS",UTL ,UNABLE TO LOCATE,1660.0,2388.0,2391,1,1,EP04,5,97402,CAHOOT,1,1,CAHOOTS
2025,LAW ,25084530,2025-04-02 15:35:52,2505237,RPTO,CRIMINAL MISCHIEF,REPT,REPORT TAKEN,,,0,0,0,EP05,P,97402,3W74  ,0,0,EPD
2025,LAW ,25084534,2025-04-02 15:41:22,,SELF,PATROL CHECK,RSLV,RESOLVED,0.0,0.0,252,1,1,EP02,6,97401,2E26  ,1,1,EPD
2025,LAW ,25084535,2025-04-02 15:43:13,,W911,UNKNOWN PROBLEM,ACC ,ACCIDENTALLY CHOSE NEW EVENT,,,40,0,0,EP05,P,97402,,0,0,EPD
2025,LAW ,25084536,2025-04-02 15:43:16,,PHONE,BURGLARY,WCB ,CALLER WILL CALL BACK,19385.0,,19389,1,0,EP05,4,97402,4W92  ,1,1,EPD
2025,LAW ,25084542,2025-04-02 15:56:06,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,85,1,1,EP07,6,97401,2E26  ,1,1,EPD
2025,LAW ,25084543,2025-04-02 15:57:09,,PHONE,CHECK WELFARE,DIS ,DISREGARD,,,1757,0,0,EP05,3,97402,,0,0,EPD
2025,LAW ,25084546,2025-04-02 15:58:11,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,1.0,1.0,235,1,1,LS13,6,97402,1M14  ,1,1,EPD
2025,LAW ,25084549,2025-04-02 16:00:51,,E911,SPEEDING MOTORCYCLE,REL ,REFERRED TO OTHER AGENCY,,,554,0,0,EP03,3,97405,,0,0,EPD
2025,LAW ,25084550,2025-04-02 16:01:14,,PHONE,CHECK WELFARE,INFO,INFORMATION ONLY,,,371,0,0,EP06,P,97404,,0,0,EPD
2025,LAW ,25084556,2025-04-02 16:04:07,2505239,SELF,PATROL CHECK,REPT,REPORT TAKEN,0.0,0.0,9503,1,1,EP05,6,97402,3V28  ,2,2,EPD
2025,LAW ,25084563,2025-04-02 16:08:12,2505245,W911,DISPUTE,REPT,REPORT TAKEN,6327.0,6960.0,11503,1,1,EP07,3,97401,4E71  ,2,2,EPD
2025,LAW ,25084564,2025-04-02 16:09:01,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,354,1,1,LS13,6,97402,1M14  ,1,1,EPD
2025,LAW ,25084566,2025-04-02 16:09:42,2505242,W911,RECKLESS DRIVING,REPT,REPORT TAKEN,282.0,607.0,28496,1,1,EP01,6,97401,3E37  ,3,3,EPD
2025,LAW ,25084572,2025-04-02 16:15:54,,SELF,DISORDERLY SUBJECT,FALS,FALSE ALARM,0.0,0.0,352,1,1,EP02,P,97401,2F73  ,1,1,EPD
2025,LAW ,25084574,2025-04-02 16:16:19,,PHONE,SUSPICIOUS CONDITIONS,WCB ,CALLER WILL CALL BACK,,,26437,0,0,EP06,4,97404,,0,0,EPD
2025,LAW ,25084577,2025-04-02 16:22:26,2505248,PHONE,HIT AND RUN,REPT,REPORT TAKEN,6633.0,,14912,1,0,EP04,6,97405,4U45  ,1,1,EPD
2025,LAW ,25084579,2025-04-02 16:23:48,,SELF,CHECK WELFARE,ASST,ASSISTED,1.0,1.0,1618,1,1,EP02,P,97401,2F73  ,2,2,EPD
2025,LAW ,25084583,2025-04-02 16:28:05,2505249,W911,DISPUTE,REPT,REPORT TAKEN,4531.0,4869.0,10334,1,1,EP01,3,97401,4U46  ,3,3,EPD
2025,LAW ,25084587,2025-04-02 16:34:42,,PHONE,SUSPICIOUS CONDITIONS,WCB ,CALLER WILL CALL BACK,,,22629,0,0,EP05,4,97402,,0,0,EPD
2025,LAW ,25084588,2025-04-02 16:38:21,,PHONE,MOTOR VEH ACC NO INJURY,MVAN,MOTOR VEHICLE ACCIDENT - NO DISPATCH,,,298,0,0,EP05,1,97402,,0,0,EPD
2025,LAW ,25084589,2025-04-02 16:38:49,,SELF,CITIZEN CONTACT,ADVI,ADVISED,0.0,0.0,1781,1,1,EP05,6,97402,2C82  ,2,2,EPD
2025,LAW ,25084590,2025-04-02 16:40:59,,PHONE,RECKLESS ENDANGERING,DDIS,DISREGARDED BY DISPATCH,,,631,0,0,EP03,3,97405,,0,0,EPD
2025,LAW ,25084592,2025-04-02 16:43:39,,PHONE,BEAT INFORMATION,QOLN,QUALITY OF LIFE - NO DISPATCH,,,241,0,0,EP05,5,97402,,0,0,EPD
2025,LAW ,25084595,2025-04-02 16:47:41,2505253,PHONE,MENACING,ARR ,ARREST,8933.0,9821.0,40836,1,1,EP05,4,97402,4U46  ,4,4,EPD
2025,LAW ,25084598,2025-04-02 16:52:11,,SELF,PATROL CHECK,PCHK,PATROL CHECK,1.0,1.0,154,1,1,EP02,6,97401,2F73  ,1,1,EPD
2025,LAW ,25084600,2025-04-02 16:53:09,,PHONE,THEFT,REL ,REFERRED TO OTHER AGENCY,,,110,0,0,EP05,P,97402,,0,0,EPD
2025,LAW ,25084603,2025-04-02 16:56:05,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,3145.0,,3155,1,0,EP01,5,97408,4E71  ,1,1,EPD
2025,LAW ,25084604,2025-04-02 16:56:08,,PHONE,CRIMINAL TRESPASS,RSLV,RESOLVED,,,207,0,0,EP07,3,97401,,0,0,EPD
2025,OTHR,25084610,2025-04-02 17:03:48,,PHONE,"PUBLIC ASSIST, CAHOOTS",TRAN,TRANSPORT MADE,1068.0,1338.0,2150,1,1,EP02,5,97401,CAHOOT,1,1,CAHOOTS
2025,LAW ,25084611,2025-04-02 17:06:00,,PHONE,ANIMAL COMPLAINT,WELC,WELFARE CHECK DONE,,,256,0,0,EP01,P,97401,AWO   ,0,0,EPD
2025,LAW ,25084613,2025-04-02 17:08:03,,PHONE,CHECK WELFARE,INFO,INFORMATION ONLY,,,513,0,0,EP01,P,97401,,0,0,EPD
2025,LAW ,25084614,2025-04-02 17:10:19,,PHONE,THEFT OF IDENTITY,INFO,INFORMATION ONLY,,,279,0,0,EP04,P,97405,,0,0,EPD
2025,LAW ,25084615,2025-04-02 17:11:42,,PHONE,CHECK WELFARE,REL ,REFERRED TO OTHER AGENCY,,,3751,0,0,EP04,4,97405,,0,0,EPD
2025,LAW ,25084616,2025-04-02 17:13:44,,E911,DISORDERLY SUBJECT,WELC,WELFARE CHECK DONE,265.0,840.0,1950,1,1,EP07,3,97401,3E38  ,3,2,EPD
2025,LAW ,25084617,2025-04-02 17:15:05,2505243,PHONE,DISORDERLY SUBJECT,REPT,REPORT TAKEN,347.0,347.0,9010,1,1,EP02,3,97401,3E65  ,2,2,EPD
2025,LAW ,25084622,2025-04-02 17:20:45,,PHONE,INFORMATION - POLICE,REL ,REFERRED TO OTHER AGENCY,,,5286,0,0,EP06,5,97404,,0,0,EPD
2025,LAW ,25084623,2025-04-02 17:21:27,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,6998.0,,7000,1,0,EP04,5,97402,4E19  ,1,1,EPD
2025,LAW ,25084625,2025-04-02 17:23:11,,W911,THEFT,UTL ,UNABLE TO LOCATE,5235.0,5238.0,5508,1,1,EP02,4,97401,4E73  ,1,1,EPD
2025,LAW ,25084630,2025-04-02 17:29:41,,SELF,PATROL CHECK,PCHK,PATROL CHECK,1.0,1.0,113,1,1,EP02,6,97401,2F73  ,1,1,EPD
2025,LAW ,25084632,2025-04-02 17:30:17,,PHONE,CHECK WELFARE,DIS ,DISREGARD,,,1502,0,0,EP02,3,97401,,0,0,EPD
2025,LAW ,25084636,2025-04-02 17:31:05,,PHONE,CHECK WELFARE,ASST,ASSISTED,687.0,1076.0,1476,1,1,EP02,3,97401,2F73  ,1,1,EPD
2025,LAW ,25084638,2025-04-02 17:33:52,,PHONE,UNKNOWN PROBLEM,REL ,REFERRED TO OTHER AGENCY,,,80,0,0,EP03,P,97403,,0,0,EPD
2025,LAW ,25084641,2025-04-02 17:35:03,,SELF,DISABLED VEHICLE,ASST,ASSISTED,0.0,0.0,131,1,1,EP05,P,97402,1M16  ,1,1,EPD
2025,OTHR,25084642,2025-04-02 17:35:26,,PHONE,"CHECK WELFARE, CAHOOTS",ASST,ASSISTED,63.0,560.0,1190,1,1,EP02,5,97401,CAHOOT,1,1,CAHOOTS
2025,OTHR,25084643,2025-04-02 17:36:32,,PHONE,"CHECK WELFARE, CAHOOTS",UTL ,UNABLE TO LOCATE,246.0,728.0,1012,1,1,EP07,5,97401,CAHOOT,1,1,CAHOOTS
2025,LAW ,25084644,2025-04-02 17:37:23,,PHONE,CRIMINAL TRESPASS,GOA ,GONE ON ARRIVAL,893.0,,897,1,0,EP05,4,97402,4E49  ,1,1,EPD
2025,LAW ,25084645,2025-04-02 17:38:22,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,5975.0,,5979,1,0,EP05,5,97402,4E19  ,1,1,EPD
2025,LAW ,25084646,2025-04-02 17:39:52,,PHONE,CHECK WELFARE,WELC,WELFARE CHECK DONE,354.0,807.0,1127,1,1,EP01,3,97401,4E19  ,2,2,EPD
2025,LAW ,25084648,2025-04-02 17:41:52,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,5783.0,5783.0,5785,1,1,EP05,5,97402,4E19  ,1,1,EPD
2025,LAW ,25084651,2025-04-02 17:44:50,,W911,MOTOR VEH ACC NO INJURY,MVAN,MOTOR VEHICLE ACCIDENT - NO DISPATCH,,,211,0,0,EP04,1,97405,,0,0,EPD
2025,LAW ,25084653,2025-04-02 17:50:30,,PHONE,FOUND PROPERTY,ASST,ASSISTED,591.0,2625.0,3878,1,1,EP06,5,97404,4W76  ,1,1,EPD
2025,LAW ,25084655,2025-04-02 17:52:51,,PHONE,CRIMINAL TRESPASS,ADVI,ADVISED,1148.0,1151.0,1517,1,1,EP05,4,97402,4E49  ,1,1,EPD
2025,LAW ,25084657,2025-04-02 17:56:40,2505244,RPTO,CRIMINAL MISCHIEF,REPT,REPORT TAKEN,,,0,0,0,EP05,P,97402,3W74  ,0,0,EPD
2025,LAW ,25084659,2025-04-02 18:02:31,2505250,PHONE,VIOLATION OF RESTRAINING ORDER,REPT,REPORT TAKEN,1144.0,2428.0,14735,1,1,EP02,4,97401,4E49  ,1,1,EPD
2025,LAW ,25084660,2025-04-02 18:02:33,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,89,1,1,EP01,6,97401,3E38  ,1,1,EPD
2025,LAW ,25084661,2025-04-02 18:04:53,,PHONE,CRIMINAL TRESPASS,ADVI,ADVISED,1203.0,1203.0,1583,1,1,EP05,4,97402,4E49  ,1,1,EPD
2025,LAW ,25084662,2025-04-02 18:05:29,2505248,E911,HIT AND RUN,REPT,REPORT TAKEN,1862.0,2840.0,11026,1,1,EP03,5,97405,4U45  ,1,1,EPD
2025,OTHR,25084665,2025-04-02 18:07:38,,PHONE,"PUBLIC ASSIST, CAHOOTS",ASST,ASSISTED,655.0,1086.0,2082,1,1,EP02,5,97401,CAHOOT,1,1,CAHOOTS
2025,OTHR,25084670,2025-04-02 18:12:40,,PHONE,"TRANSPORT, CAHOOTS",ASST,ASSISTED,393.0,1359.0,9358,1,1,EP05,5,97402,CAHOOT,1,1,CAHOOTS
2025,LAW ,25084672,2025-04-02 18:15:29,,PHONE,LOCATION WANTED SUBJECT,ARR ,ARREST,18189.0,18692.0,29985,1,1,EP05,6,97402,6E67  ,2,2,EPD
2025,OTHR,25084679,2025-04-02 18:22:51,,PHONE,"PUBLIC ASSIST, CAHOOTS",ASST,ASSISTED,1173.0,1173.0,3643,1,1,EP05,5,97402,CAHOOT,1,1,CAHOOTS
2025,LAW ,25084680,2025-04-02 18:24:24,2504930,SELF,FOLLOW UP,FUP ,FOLLOW UP INVESTIGATION,1.0,1.0,392,1,1,EP01,6,97401,4E73  ,1,1,EPD
2025,LAW ,25084682,2025-04-02 18:25:33,,SELF,TRAFFIC STOP,WARN,WARNING,0.0,0.0,383,1,1,EP02,6,97401,4E19  ,1,1,EPD
2025,LAW ,25084684,2025-04-02 18:26:41,,PHONE,HARASSMENT,ADVI,ADVISED,16864.0,17332.0,18438,1,1,EP05,4,97402,6E65  ,1,1,EPD
2025,LAW ,25084686,2025-04-02 18:28:43,,PHONE,ALARM,INFO,INFORMATION ONLY,,,100,0,0,EP03,P,97405,,0,0,EPD
2025,LAW ,25084690,2025-04-02 18:36:00,2505246,SELF,HARASSMENT,REPT,REPORT TAKEN,0.0,0.0,10953,1,1,EP05,P,97402,3V14  ,1,1,EPD
2025,LAW ,25084691,2025-04-02 18:36:00,,PHONE,AUDIBLE ALARM,INFO,INFORMATION ONLY,,,80,0,0,EP01,P,97401,,0,0,EPD
2025,LAW ,25084696,2025-04-02 18:40:53,,W911,RECKLESS DRIVING,REL ,REFERRED TO OTHER AGENCY,,,1038,0,0,EP01,3,97401,,0,0,EPD
2025,LAW ,25084698,2025-04-02 18:43:17,2505247,SELF,SEARCH WARRANT,REPT,REPORT TAKEN,0.0,0.0,30921,1,1,EP01,P,97401,3V28  ,7,7,EPD
2025,LAW ,25084700,2025-04-02 18:45:17,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,0.0,0.0,303,1,1,EPUO,P,97403,4E73  ,2,2,EPD
2025,LAW ,25084706,2025-04-02 18:51:41,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,739,1,1,EP01,6,97401,4E19  ,2,2,EPD
2025,LAW ,25084709,2025-04-02 18:57:57,,SELF,TRAFFIC STOP,WARN,WARNING,0.0,0.0,65,1,1,EP05,6,97402,3E36  ,1,1,EPD
2025,LAW ,25084710,2025-04-02 18:59:26,,PHONE,SIGN DOWN,PW  ,PUBLIC WORKS,,,142,0,0,EP03,P,97405,,0,0,EPD
2025,OTHR,25084711,2025-04-02 18:59:32,,PHONE,"CHECK WELFARE, CAHOOTS",INFO,INFORMATION ONLY,,,4083,0,0,EP05,5,97402,CAHOOT,0,0,CAHOOTS
2025,LAW ,25084712,2025-04-02 19:00:03,,PHONE,SUICIDAL SUBJECT,CGP ,RELAYED TO COTTAGE GROVE DISPATCH,,,920,0,0,EP01,3,97401,,0,0,EPD
2025,OTHR,25084715,2025-04-02 19:02:11,,PHONE,"SUICIDAL SUBJECT, CAHOOTS",TRAN,TRANSPORT MADE,2480.0,3203.0,6200,1,1,EP05,5,97402,CAHOOT,1,1,CAHOOTS
2025,LAW ,25084718,2025-04-02 19:06:33,,PHONE,CRIMINAL TRESPASS,PCHK,PATROL CHECK,712.0,844.0,964,1,1,EP05,4,97402,4E19  ,1,1,EPD
2025,LAW ,25084720,2025-04-02 19:07:01,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,1879,1,1,EP05,6,97402,3E65  ,3,2,EPD
2025,LAW ,25084721,2025-04-02 19:10:03,,PHONE,DISPUTE,ADVI,ADVISED,5793.0,5807.0,7371,1,1,EP06,4,97404,5E59  ,2,2,EPD
2025,LAW ,25084722,2025-04-02 19:14:10,2505667,W911,THEFT FROM VEHICLE,REPT,REPORT TAKEN,,,418,0,0,EP05,3,97402,1W77  ,0,0,EPD
2025,LAW ,25084724,2025-04-02 19:16:01,,W911,ATTEMPT TO LOCATE DRUNK DRIVER,INFO,INFORMATION ONLY,415.0,,426,1,0,EP06,3,97404,4E19  ,1,1,EPD
2025,LAW ,25084726,2025-04-02 19:21:02,,PHONE,CHECK WELFARE,UTL ,UNABLE TO LOCATE,289.0,540.0,1085,1,1,EP02,3,97401,4E72  ,2,2,EPD
2025,LAW ,25084728,2025-04-02 19:21:39,,SELF,TRAFFIC STOP,WARN,WARNING,0.0,0.0,216,1,1,EP02,6,97401,3E36  ,1,1,EPD
2025,OTHR,25084730,2025-04-02 19:23:52,,SELF,"PUBLIC ASSIST, CAHOOTS",ASST,ASSISTED,0.0,0.0,1177,1,1,EP05,5,97402,CAHOOT,1,1,CAHOOTS
2025,LAW ,25084731,2025-04-02 19:24:41,2505251,W911,DISPUTE,REPT,REPORT TAKEN,160.0,1201.0,7193,1,1,EP06,3,97404,4E15  ,2,2,EPD
2025,LAW ,25084732,2025-04-02 19:25:32,,SELF,TRAFFIC STOP,WARN,WARNING,0.0,0.0,701,1,1,EP05,6,97402,3V15  ,1,1,EPD
2025,OTHR,25084734,2025-04-02 19:29:15,,PHONE,"PUBLIC ASSIST, CAHOOTS",REL ,REFERRED TO OTHER AGENCY,,,3601,0,0,EP01,5,97401,CAHOOT,0,0,CAHOOTS
2025,OTHR,25084737,2025-04-02 19:34:28,,PHONE,"PUBLIC ASSIST, CAHOOTS",ASST,ASSISTED,6414.0,6818.0,8253,1,1,EP04,5,97405,CAHOOT,1,1,CAHOOTS
2025,LAW ,25084738,2025-04-02 19:36:29,,PHONE,RECKLESS DRIVING,UTL ,UNABLE TO LOCATE,128.0,,412,1,0,EP06,3,97404,4E19  ,1,1,EPD
2025,LAW ,25084742,2025-04-02 19:44:05,2505252,W911,STAB WOUND,REPT,REPORT TAKEN,35.0,163.0,16742,1,1,EP02,1,97401,4E72  ,10,9,EPD
2025,LAW ,25084743,2025-04-02 19:44:24,,SELF,TRAFFIC STOP,WARN,WARNING,0.0,0.0,39,1,1,EP02,6,97401,4E71  ,1,1,EPD
2025,LAW ,25084747,2025-04-02 19:47:58,,E911,INFORMATION - POLICE,INFO,INFORMATION ONLY,,,145,0,0,EP01,5,97401,,0,0,EPD
2025,LAW ,25084749,2025-04-02 19:49:51,,PHONE,TRAFFIC SIGNAL MALFUNCTION,UNFD,UNFOUNDED,2315.0,2978.0,3380,1,1,EP04,3,97405,4W92  ,1,1,EPD
2025,LAW ,25084753,2025-04-02 19:52:07,,PHONE,CHECK WELFARE,DIS ,DISREGARD,,,829,0,0,EP01,3,97401,,0,0,EPD
2025,OTHR,25084754,2025-04-02 19:53:01,,PHONE,"CHECK WELFARE, CAHOOTS",UTL ,UNABLE TO LOCATE,3225.0,3954.0,4284,1,1,EP04,5,97405,CAHOOT,1,1,CAHOOTS
2025,LAW ,25084755,2025-04-02 19:55:30,,PHONE,TRAFFIC HAZARD,GOA ,GONE ON ARRIVAL,1307.0,,1803,1,0,EP06,3,97404,4W92  ,1,1,EPD
2025,LAW ,25084761,2025-04-02 20:09:20,,W911,DISORDERLY SUBJECT,ASST,ASSISTED,204.0,564.0,940,1,1,EP02,3,97401,4X40  ,3,3,EPD
2025,LAW ,25084762,2025-04-02 20:09:37,,E911,DISORDERLY SUBJECT,DIS ,DISREGARD,,,228,0,0,EP01,3,97408,,0,0,EPD
2025,OTHR,25084764,2025-04-02 20:12:49,,PHONE,"CHECK WELFARE, CAHOOTS",INFO,INFORMATION ONLY,,,4088,0,0,EP05,5,97402,CAHOOT,0,0,CAHOOTS
2025,LAW ,25084765,2025-04-02 20:13:30,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,705.0,705.0,708,1,1,EP05,5,97402,5E58  ,1,1,EPD
2025,LAW ,25084767,2025-04-02 20:16:25,,E911,INCOMPLETE CALL,ADVI,ADVISED,3493.0,3754.0,4424,1,1,EP03,3,97403,4E73  ,2,2,EPD
2025,LAW ,25084771,2025-04-02 20:21:28,,SELF,MOTOR VEH ACC NO INJURY,ASST,ASSISTED,1.0,1.0,104,1,1,EP05,1,97402,4U46  ,1,1,EPD
2025,LAW ,25084775,2025-04-02 20:23:21,,PHONE,CRIMINAL TRESPASS,ADVI,ADVISED,8948.0,8948.0,8952,1,1,EP04,4,97402,4E19  ,1,1,EPD
2025,OTHR,25084777,2025-04-02 20:24:56,,PHONE,"TRANSPORT, CAHOOTS",ASST,ASSISTED,3172.0,3909.0,4289,1,1,EP05,5,97402,CAHOOT,1,1,CAHOOTS
2025,OTHR,25084780,2025-04-02 20:30:24,,PHONE,"TRAFFIC HAZARD, CAHOOTS",UTL ,UNABLE TO LOCATE,1260.0,2420.0,2839,1,1,EP05,5,97402,CAHOOT,1,1,CAHOOTS
